Date,Company,Open,High,Low,Close,Volume
2024-01-17,Infosys,4820.31,4884.18,4770.11,4846.22,2595309
2024-01-17,TCS,5031.88,5047.74,5007.75,5013.2,2126023
2024-01-17,Wipro,265.33,267.58,259.99,261.74,3371983
2024-01-18,HCLTech,20691.25,20736.01,20598.25,20703.69,2272258
2024-01-18,Infosys,4920.02,4958.37,4836.75,4882.01,3291486
2024-01-18,TCS,5118.85,5136.01,5042.5,5088.46,1544303
2024-01-18,Wipro,268.68,271.55,267.51,269.46,5144922
2024-01-19,HCLTech,20793.03,21013.3,20603.79,20655.17,1912175
2024-01-19,Infosys,4820.69,4888.77,4768.91,4854.16,3465724
2024-01-19,TCS,5117.39,5133.67,5044.84,5105.44,1602722
2024-01-19,Wipro,266.04,269.23,262.04,265.06,3919980
2024-01-22,HCLTech,20390.31,20464.36,20126.41,20360.58,2590323
2024-01-22,Infosys,4920.39,4989.58,4882.76,4950.24,2480625
2024-01-22,TCS,5033.17,5067.2,5000.75,5032.47,1883057
2024-01-22,Wipro,261.23,262.49,259.71,260.38,4220257
2024-01-23,HCLTech,20864.77,21157.97,20667.27,20921.56,2248105
2024-01-23,Infosys,4855.3,4924.97,4805.74,4868.26,3340496
2024-01-23,TCS,5004.62,5017.95,4979.18,5005.48,1942686
2024-01-23,Wipro,252.53,257.88,249.57,255.23,4318370
2024-01-24,HCLTech,21227.7,21259.94,21038.97,21212.39,2615461
2024-01-24,Infosys,4998.13,5057.86,4942.67,4970.45,2772734
2024-01-24,TCS,5054.58,5096.29,5007.04,5045.71,1596727
2024-01-24,Wipro,261.62,262.2,256.73,259.21,3311212
2024-01-25,HCLTech,21588.88,21765.03,21182.01,21373.36,2390055
2024-01-25,Infosys,5013.93,5047.65,4942.04,4993.86,3280296
2024-01-25,TCS,5036.59,5049.29,4986.97,5038.42,2342167
2024-01-25,Wipro,260.18,260.93,257.19,259.15,5844918
2024-01-26,HCLTech,21930.34,22112.75,21739.39,21863.58,2252403
2024-01-26,Infosys,4877.94,4887.75,4822.53,4875.45,3697905
2024-01-26,TCS,5023.7,5030.21,5002.41,5020.7,1839759
2024-01-26,Wipro,262.16,263.8,261.27,261.9,3978405
2024-01-29,HCLTech,22005.55,22107.52,21911.33,22047.63,2464232
2024-01-29,Infosys,4995.26,5007.62,4931.4,4973.93,3089159
2024-01-29,TCS,5073.04,5112.94,5053.98,5089.98,1838194
2024-01-29,Wipro,261.39,264.41,257.78,259.65,4026806
2024-01-30,HCLTech,22559.9,22752.51,22413.27,22564.82,2562098
2024-01-30,Infosys,5034.43,5081.82,5005.52,5036.87,3841388
2024-01-30,TCS,5068.48,5084.25,5009.06,5047.82,2116320
2024-01-30,Wipro,262.63,265.0,262.11,262.71,3683232
2024-01-31,HCLTech,22722.03,22841.64,22442.03,22670.5,2987728
2024-01-31,Infosys,5024.57,5083.87,4995.11,5015.67,3748341
2024-01-31,TCS,4999.32,5076.89,4942.63,5017.3,1949095
2024-01-31,Wipro,262.96,263.55,258.56,261.5,5034372
2024-02-01,HCLTech,22939.5,23106.4,22673.36,22986.88,2829639
2024-02-01,Infosys,4997.11,5026.07,4939.85,4962.56,3837099
2024-02-01,TCS,5025.71,5054.36,5004.18,5032.55,2364679
2024-02-01,Wipro,251.49,257.4,250.44,254.48,5077040
2024-02-02,HCLTech,23127.9,23432.7,22950.78,23185.72,3952688
2024-02-02,Infosys,4869.55,4884.72,4857.59,4874.59,3468675
2024-02-02,TCS,5057.6,5075.01,5030.03,5056.04,1659410
2024-02-02,Wipro,260.23,262.68,257.5,258.89,4128660
2024-02-05,HCLTech,23108.07,23374.56,22989.29,23109.35,2674596
2024-02-05,Infosys,5006.6,5047.27,4999.0,5022.74,3988057
2024-02-05,TCS,5116.54,5132.73,5023.91,5084.55,1512357
2024-02-05,Wipro,259.18,261.54,256.81,258.88,2983595
2024-02-06,HCLTech,23244.56,23311.3,22866.83,23072.18,2272601
2024-02-06,Infosys,4982.03,5008.11,4944.56,4972.2,3456200
2024-02-06,TCS,5125.57,5158.64,5110.51,5132.4,1879845
2024-02-06,Wipro,257.92,259.74,257.29,257.6,3870570
2024-02-07,HCLTech,23064.17,23260.79,22775.81,22974.95,2514948
2024-02-07,Infosys,4917.42,4976.25,4894.96,4902.16,2292627
2024-02-07,TCS,5136.85,5187.09,5127.36,5147.64,2024240
2024-02-07,Wipro,257.7,260.45,255.9,259.07,3948344
2024-02-08,HCLTech,23043.93,23152.61,22958.16,23090.22,2912978
2024-02-08,Infosys,4925.09,4967.21,4870.2,4922.8,2731187
2024-02-08,TCS,5167.53,5226.2,5128.84,5176.5,1560483
2024-02-08,Wipro,252.23,253.14,250.0,252.58,3654521
2024-02-09,HCLTech,23071.19,23103.14,22840.13,22973.16,3177823
2024-02-09,Infosys,4852.22,4863.36,4792.44,4831.82,3067611
2024-02-09,TCS,5197.72,5223.77,5164.08,5170.63,1515274
2024-02-09,Wipro,254.31,256.7,253.48,254.71,3285859
2024-02-12,HCLTech,23145.03,23206.24,23086.79,23144.06,3400102
2024-02-12,Infosys,4776.02,4802.56,4726.92,4780.06,3144661
2024-02-12,TCS,5134.13,5220.66,5118.8,5179.81,2074264
2024-02-12,Wipro,250.36,252.77,249.68,252.16,2931301
2024-02-13,HCLTech,23344.76,23531.08,23178.94,23305.37,2121472
2024-02-13,Infosys,4845.0,4852.43,4813.89,4842.41,3437342
2024-02-13,TCS,5174.78,5223.87,5134.19,5191.15,1718739
2024-02-13,Wipro,252.19,254.08,250.02,251.62,5368362
2024-02-14,HCLTech,23432.6,23643.28,23183.73,23403.5,3359009
2024-02-14,Infosys,4882.15,4922.1,4857.59,4874.47,2723071
2024-02-14,TCS,5252.61,5306.77,5164.62,5207.61,1495775
2024-02-14,Wipro,259.57,261.37,255.23,257.01,4639533
2024-02-15,HCLTech,23266.16,23662.61,23162.55,23507.98,2576179
2024-02-15,Infosys,4862.83,4903.68,4836.6,4856.97,4782161
2024-02-15,TCS,5260.23,5298.42,5215.72,5250.45,2425931
2024-02-15,Wipro,257.86,262.14,256.35,260.18,4027655
2024-02-16,HCLTech,23007.74,23621.71,22824.52,23353.88,2160028
2024-02-16,Infosys,4896.2,4904.19,4812.55,4863.13,3135093
2024-02-16,TCS,5264.97,5305.47,5237.48,5283.34,1762596
2024-02-16,Wipro,260.34,262.96,258.43,259.53,3512541
2024-02-19,HCLTech,23319.37,23538.71,23186.24,23293.49,2496165
2024-02-19,Infosys,4850.03,4872.78,4831.17,4842.51,3195083
2024-02-19,TCS,5291.4,5338.35,5252.57,5292.1,2517105
2024-02-19,Wipro,258.56,260.68,257.13,259.24,4298716
2024-02-20,HCLTech,22691.14,22849.46,22631.73,22786.16,3312365
2024-02-20,Infosys,4837.9,4897.03,4795.9,4844.07,2798268
2024-02-20,TCS,5261.49,5314.21,5217.88,5260.37,2011420
2024-02-20,Wipro,246.91,249.18,245.81,247.74,4166683
2024-02-21,HCLTech,22597.06,22854.18,22390.18,22779.3,2848995
2024-02-21,Infosys,4815.83,4864.45,4788.43,4805.17,2618169
2024-02-21,TCS,5284.37,5316.7,5218.45,5270.3,2121448
2024-02-21,Wipro,244.4,244.8,243.37,244.28,3691615
2024-02-22,HCLTech,22407.8,22668.25,22240.14,22498.24,2040312
2024-02-22,Infosys,4797.29,4832.39,4753.67,4777.01,3120178
2024-02-22,TCS,5306.41,5369.34,5224.47,5275.75,1917164
2024-02-22,Wipro,245.34,246.36,243.68,245.2,4324220
2024-02-23,HCLTech,22663.61,22769.36,22333.74,22561.16,2043374
2024-02-23,Infosys,4762.79,4792.94,4742.42,4747.33,3217681
2024-02-23,TCS,5298.26,5354.79,5247.79,5291.78,1175995
2024-02-23,Wipro,242.31,242.77,240.74,242.03,4431647
2024-02-26,HCLTech,22407.22,22429.85,22178.55,22367.97,2032064
2024-02-26,Infosys,4725.59,4781.93,4681.81,4711.35,3144861
2024-02-26,TCS,5395.77,5422.07,5337.3,5404.96,1593272
2024-02-26,Wipro,234.82,237.1,233.46,236.5,4589474
2024-02-27,HCLTech,21848.1,21875.78,21548.21,21765.63,2246118
2024-02-27,Infosys,4746.09,4818.76,4734.64,4776.04,4455690
2024-02-27,TCS,5399.97,5452.1,5331.56,5386.6,1950343
2024-02-27,Wipro,240.38,241.75,238.49,238.73,3349017
2024-02-28,HCLTech,22544.84,22668.59,22434.01,22494.84,2640587
2024-02-28,Infosys,4775.53,4881.18,4725.6,4825.79,3120174
2024-02-28,TCS,5402.35,5455.45,5389.03,5414.25,2151344
2024-02-28,Wipro,244.73,246.07,242.49,244.6,4360323
2024-02-29,HCLTech,22353.24,22605.89,22179.77,22454.1,2075651
2024-02-29,Infosys,4803.14,4811.72,4767.56,4777.48,3145475
2024-02-29,TCS,5456.04,5511.5,5393.17,5473.83,1398237
2024-02-29,Wipro,242.54,245.28,241.27,241.63,5062236
2024-03-01,HCLTech,23034.02,23222.59,22830.87,22946.54,2386543
2024-03-01,Infosys,4723.54,4739.29,4697.14,4714.84,3766739
2024-03-01,TCS,5455.65,5522.48,5396.68,5485.98,1978673
2024-03-01,Wipro,247.55,248.12,244.86,245.66,4244262
2024-03-04,HCLTech,22876.31,23091.23,22600.63,22810.75,3441538
2024-03-04,Infosys,4710.9,4717.65,4705.43,4711.33,3092369
2024-03-04,TCS,5582.56,5668.43,5557.27,5610.15,1597906
2024-03-04,Wipro,246.09,249.74,243.67,249.09,6221035
2024-03-05,HCLTech,23379.97,23666.11,23207.4,23393.43,3593307
2024-03-05,Infosys,4854.47,4905.67,4782.63,4840.33,3564481
2024-03-05,TCS,5582.86,5641.87,5576.04,5598.65,2096084
2024-03-05,Wipro,245.92,248.19,242.04,244.94,3858257
2024-03-06,HCLTech,23059.47,23295.31,23016.03,23052.82,3545240
2024-03-06,Infosys,4825.44,4867.12,4747.98,4786.54,2477727
2024-03-06,TCS,5601.8,5661.5,5558.99,5622.63,1992254
2024-03-06,Wipro,241.7,242.25,238.82,241.95,2837007
2024-03-07,HCLTech,23233.58,23347.79,22984.57,23143.54,1815808
2024-03-07,Infosys,4811.33,4825.54,4744.21,4782.85,2481645
2024-03-07,TCS,5595.48,5604.08,5557.42,5589.96,2320650
2024-03-07,Wipro,251.74,253.8,248.25,250.13,3375405
2024-03-08,HCLTech,22742.18,22982.92,22533.24,22825.85,3633716
2024-03-08,Infosys,4812.96,4869.35,4761.39,4793.55,3279078
2024-03-08,TCS,5558.9,5613.04,5507.51,5579.94,2475671
2024-03-08,Wipro,244.12,247.62,243.18,245.36,3498848
2024-03-11,HCLTech,23833.94,23914.38,23614.99,23707.23,2648122
2024-03-11,Infosys,4775.12,4848.12,4724.75,4792.93,3055145
2024-03-11,TCS,5544.98,5661.7,5507.44,5600.16,2192286
2024-03-11,Wipro,244.32,246.25,240.41,242.88,4472780
2024-03-12,HCLTech,23725.28,24001.83,23465.67,23659.68,2640862
2024-03-12,Infosys,4757.15,4788.85,4744.84,4772.29,2721942
2024-03-12,TCS,5632.23,5700.67,5621.86,5650.78,2375542
2024-03-12,Wipro,250.17,252.89,248.13,251.84,4724022
2024-03-13,HCLTech,23971.59,24136.75,23725.61,23971.32,3194057
2024-03-13,Infosys,4796.33,4883.97,4749.71,4844.65,3278943
2024-03-13,TCS,5666.47,5683.76,5645.56,5674.9,1864659
2024-03-13,Wipro,250.11,250.65,246.53,249.48,4110378
2024-03-14,HCLTech,24341.01,24432.2,24117.58,24159.06,2992781
2024-03-14,Infosys,4889.95,4930.78,4828.78,4876.96,3336661
2024-03-14,TCS,5736.63,5809.22,5675.2,5747.58,3517570
2024-03-14,Wipro,256.31,259.37,254.05,255.85,4241060
2024-03-15,HCLTech,24033.74,24403.47,23856.89,24186.65,1789212
2024-03-15,Infosys,4955.64,4960.81,4925.72,4932.62,2776445
2024-03-15,TCS,5778.3,5836.62,5742.57,5750.71,1567345
2024-03-15,Wipro,251.15,254.03,249.45,251.4,5866800
2024-03-18,HCLTech,24344.29,24554.59,24082.26,24399.25,2300250
2024-03-18,Infosys,4998.53,5041.4,4961.38,4973.61,2884615
2024-03-18,TCS,5730.51,5781.86,5678.34,5741.59,1799656
2024-03-18,Wipro,250.6,254.52,250.23,252.24,3387447
2024-03-19,HCLTech,24822.39,25203.48,24763.05,24905.51,2416445
2024-03-19,Infosys,5047.63,5064.96,4998.0,5033.33,3341681
2024-03-19,TCS,5907.69,5915.06,5866.51,5891.32,2395085
2024-03-19,Wipro,256.84,258.23,256.04,257.44,3942123
2024-03-20,HCLTech,25221.87,25267.82,25077.9,25177.65,1992635
2024-03-20,Infosys,5132.85,5192.23,5122.62,5136.17,2608916
2024-03-20,TCS,5920.27,5963.17,5884.87,5920.62,2324933
2024-03-20,Wipro,256.99,258.47,253.37,255.5,3653954
2024-03-21,HCLTech,25420.14,25539.37,25074.01,25273.29,3173841
2024-03-21,Infosys,5212.85,5278.64,5191.45,5225.22,2835857
2024-03-21,TCS,5889.96,5900.18,5849.67,5890.75,2204773
2024-03-21,Wipro,258.6,260.87,253.13,256.18,3162998
2024-03-22,HCLTech,25373.95,25786.11,25185.24,25496.46,3467026
2024-03-22,Infosys,5360.99,5438.56,5331.83,5379.61,3560631
2024-03-22,TCS,5846.98,5888.9,5825.04,5862.38,2289219
2024-03-22,Wipro,263.08,263.64,258.25,259.87,2667948
2024-03-25,HCLTech,26657.54,26819.43,25974.1,26229.25,2594513
2024-03-25,Infosys,5461.71,5516.47,5446.8,5465.46,3184781
2024-03-25,TCS,5820.06,5867.23,5772.51,5821.14,1318422
2024-03-25,Wipro,256.75,259.72,255.57,255.9,5184103
2024-03-26,HCLTech,26031.84,26232.21,25825.68,26116.52,2759998
2024-03-26,Infosys,5406.15,5443.67,5358.87,5428.39,2908711
2024-03-26,TCS,5864.66,5943.72,5814.06,5878.81,2748367
2024-03-26,Wipro,267.09,270.16,265.23,266.67,3433068
2024-03-27,HCLTech,25531.49,25726.89,25299.48,25486.4,2594139
2024-03-27,Infosys,5531.27,5558.74,5455.24,5490.63,2671224
2024-03-27,TCS,5871.1,5900.08,5856.6,5867.95,1920084
2024-03-27,Wipro,272.71,273.43,271.29,271.94,3804618
2024-03-28,HCLTech,25137.02,25345.9,24986.61,25136.69,2652074
2024-03-28,Infosys,5514.23,5593.26,5469.91,5544.48,2613024
2024-03-28,TCS,5878.74,5944.66,5848.68,5883.12,2565942
2024-03-28,Wipro,273.74,274.6,267.31,270.43,4359740
2024-03-29,HCLTech,24823.29,24873.45,24771.49,24817.67,3251276
2024-03-29,Infosys,5676.05,5706.63,5640.76,5680.75,3116777
2024-03-29,TCS,5870.72,5953.58,5816.78,5888.21,1331680
2024-03-29,Wipro,270.42,271.77,268.84,269.53,3152814
2024-04-01,HCLTech,24455.99,24645.73,24272.52,24551.13,1826518
2024-04-01,Infosys,5576.63,5671.7,5545.75,5622.16,4798547
2024-04-01,TCS,5954.22,5961.55,5882.59,5935.64,2105306
2024-04-01,Wipro,279.37,281.03,278.57,279.21,3385194
2024-04-02,HCLTech,24426.63,24534.08,24233.02,24299.19,2865469
2024-04-02,Infosys,5674.03,5700.68,5630.61,5666.97,3583385
2024-04-02,TCS,5907.02,5928.48,5857.84,5899.08,1786836
2024-04-02,Wipro,277.2,279.31,275.53,277.68,3982641
2024-04-03,HCLTech,24227.11,24418.8,23937.49,24328.69,2606171
2024-04-03,Infosys,5627.78,5644.47,5566.47,5627.84,2451200
2024-04-03,TCS,5842.44,5902.23,5786.62,5850.7,2242454
2024-04-03,Wipro,275.3,277.94,273.39,275.58,3664302
2024-04-04,HCLTech,24239.85,24578.3,24194.68,24450.87,2254249
2024-04-04,Infosys,5661.12,5707.6,5630.8,5669.61,3686192
2024-04-04,TCS,5873.69,5928.46,5858.18,5871.0,2130935
2024-04-04,Wipro,282.26,284.01,279.07,281.58,3099110
2024-04-05,HCLTech,24435.29,24685.03,24390.5,24570.0,2351000
2024-04-05,Infosys,5639.94,5710.48,5594.45,5662.08,2749374
2024-04-05,TCS,5909.82,5942.81,5896.23,5911.39,2151911
2024-04-05,Wipro,273.52,275.65,272.14,274.81,4516474
2024-04-08,HCLTech,24530.87,24752.76,24122.44,24357.75,3750861
2024-04-08,Infosys,5701.92,5740.06,5643.85,5701.86,3196892
2024-04-08,TCS,5921.49,5986.53,5872.74,5937.69,1618271
2024-04-08,Wipro,273.59,275.74,270.62,274.67,3645331
2024-04-09,HCLTech,24889.38,25078.24,24685.07,24737.34,1993738
2024-04-09,Infosys,5600.36,5658.43,5556.5,5613.18,2844475
2024-04-09,TCS,5904.45,5950.12,5852.22,5903.14,1977341
2024-04-09,Wipro,275.23,276.86,273.14,275.34,4110910
2024-04-10,HCLTech,24717.47,25104.58,24582.61,24961.77,2513811
2024-04-10,Infosys,5670.69,5706.97,5650.92,5673.95,4795614
2024-04-10,TCS,5936.24,6002.21,5877.11,5947.86,1929216
2024-04-10,Wipro,271.34,273.94,270.93,272.12,4045806
2024-04-11,HCLTech,25662.25,25744.37,25273.8,25560.13,3601710
2024-04-11,Infosys,5742.13,5797.03,5681.78,5695.11,2550601
2024-04-11,TCS,5899.16,5969.44,5881.52,5916.75,2208269
2024-04-11,Wipro,265.79,268.75,264.43,264.79,4856009
2024-04-12,HCLTech,25654.71,26050.83,25406.71,25905.07,2016746
2024-04-12,Infosys,5716.79,5763.38,5669.82,5712.66,3407140
2024-04-12,TCS,5867.52,5909.05,5828.29,5897.59,2437582
2024-04-12,Wipro,266.49,267.04,263.73,265.36,4292666
2024-04-15,HCLTech,25815.15,25895.67,25723.21,25818.59,2373292
2024-04-15,Infosys,5868.36,5911.32,5802.54,5855.24,2790124
2024-04-15,TCS,5849.57,5872.23,5801.2,5856.18,2061105
2024-04-15,Wipro,269.36,272.01,267.34,268.91,3366167
2024-04-16,HCLTech,26180.19,26637.75,26081.72,26335.59,2622094
2024-04-16,Infosys,5824.34,5869.5,5769.27,5835.72,3709571
2024-04-16,TCS,5944.36,5958.98,5913.22,5933.75,1549469
2024-04-16,Wipro,266.7,267.88,264.29,265.88,5046705
2024-04-17,HCLTech,26593.45,26670.87,26278.65,26477.62,2823687
2024-04-17,Infosys,5847.76,5907.5,5797.28,5867.05,3393431
2024-04-17,TCS,5963.27,6043.61,5923.39,5976.33,2043497
2024-04-17,Wipro,260.72,263.07,260.11,260.53,3638742
2024-04-18,HCLTech,26889.54,27170.41,26646.25,26816.56,2558571
2024-04-18,Infosys,5880.89,5890.63,5874.78,5881.45,4112624
2024-04-18,TCS,6065.64,6132.66,5969.39,6017.66,3371515
2024-04-18,Wipro,260.43,267.75,260.02,266.73,3399141
2024-04-19,HCLTech,27260.86,27472.71,27068.35,27130.32,2173717
2024-04-19,Infosys,5965.2,6014.92,5846.65,5902.8,3694238
2024-04-19,TCS,6111.43,6171.15,6073.93,6094.4,2779714
2024-04-19,Wipro,268.03,270.93,267.59,269.52,3299891
2024-04-22,HCLTech,27085.8,27394.07,27011.45,27125.02,2843375
2024-04-22,Infosys,6062.52,6089.56,6016.14,6069.85,2785546
2024-04-22,TCS,6285.45,6299.81,6227.56,6259.68,1103257
2024-04-22,Wipro,269.2,270.79,265.57,268.01,2503258
2024-04-23,HCLTech,27180.72,27499.34,26913.48,27206.22,2548209
2024-04-23,Infosys,6091.29,6155.02,6009.86,6082.05,5733873
2024-04-23,TCS,6188.51,6233.79,6152.17,6173.03,2025498
2024-04-23,Wipro,271.29,275.25,269.23,272.73,3541672
2024-04-24,HCLTech,26999.04,27465.84,26869.64,27198.11,2947810
2024-04-24,Infosys,6027.29,6108.39,5970.57,6048.29,3575968
2024-04-24,TCS,6176.93,6195.83,6073.85,6140.99,2409865
2024-04-24,Wipro,275.64,276.42,273.48,274.16,4330253
2024-04-25,HCLTech,26781.08,27118.05,26518.92,26916.65,3127550
2024-04-25,Infosys,6122.03,6235.45,6086.94,6193.29,2866289
2024-04-25,TCS,6100.68,6146.72,6078.69,6115.82,1928382
2024-04-25,Wipro,285.02,286.39,281.76,283.39,3046278
2024-04-26,HCLTech,26282.51,26385.98,26079.85,26160.64,1931435
2024-04-26,Infosys,6157.63,6241.84,6105.68,6178.1,3334287
2024-04-26,TCS,6029.06,6101.83,6015.02,6077.89,1824177
2024-04-26,Wipro,286.57,289.01,283.31,287.05,5629466
2024-04-29,HCLTech,25994.26,26208.97,25750.48,25947.52,3196758
2024-04-29,Infosys,6128.69,6180.04,6020.53,6067.71,3630308
2024-04-29,TCS,6019.4,6088.86,6011.06,6027.87,1896015
2024-04-29,Wipro,279.17,282.51,278.67,280.21,2555273
2024-04-30,HCLTech,26073.16,26100.62,25888.98,26059.83,2470907
2024-04-30,Infosys,6036.49,6051.91,5993.04,6021.41,3602794
2024-04-30,TCS,6030.83,6046.45,6011.24,6020.24,2233533
2024-04-30,Wipro,277.16,277.67,276.29,277.15,3420051
2024-05-01,HCLTech,26663.75,26801.12,26377.72,26499.36,3066551
2024-05-01,Infosys,5980.37,6035.08,5898.5,5939.29,3533738
2024-05-01,TCS,5966.03,6014.4,5944.65,5963.18,1589553
2024-05-01,Wipro,274.28,274.92,272.83,274.36,2970666
2024-05-02,HCLTech,26666.74,27117.29,26461.56,26837.17,2869925
2024-05-02,Infosys,5811.01,5889.06,5792.13,5819.5,3882375
2024-05-02,TCS,5994.91,6065.79,5943.65,5989.71,2536752
2024-05-02,Wipro,277.22,279.69,275.14,276.13,4806210
2024-05-03,HCLTech,26867.62,27066.06,26709.53,26772.98,3767184
2024-05-03,Infosys,5744.13,5809.69,5732.84,5801.28,3806785
2024-05-03,TCS,6026.04,6077.61,5993.85,6001.02,1977727
2024-05-03,Wipro,270.84,276.25,270.1,274.87,4557587
2024-05-06,HCLTech,26406.46,26662.17,26131.27,26559.47,2603254
2024-05-06,Infosys,5776.48,5824.88,5724.13,5803.44,2701041
2024-05-06,TCS,6042.86,6054.17,6010.52,6035.59,1658879
2024-05-06,Wipro,268.33,270.34,265.19,269.58,3792731
2024-05-07,HCLTech,26725.58,27014.59,26289.25,26532.74,2398511
2024-05-07,Infosys,5903.21,5947.93,5862.58,5893.37,4878128
2024-05-07,TCS,6087.1,6153.97,6061.84,6071.8,2504319
2024-05-07,Wipro,270.95,273.75,268.4,272.69,3009997
2024-05-08,HCLTech,26282.52,26313.22,26103.54,26212.5,2346484
2024-05-08,Infosys,5951.16,5984.29,5889.86,5945.22,4744226
2024-05-08,TCS,6095.37,6162.79,6062.21,6113.43,1468323
2024-05-08,Wipro,273.5,279.98,271.04,277.88,3147478
2024-05-09,HCLTech,25606.61,25880.91,25297.75,25485.88,2112965
2024-05-09,Infosys,5993.96,6042.26,5955.77,5994.22,3755959
2024-05-09,TCS,6080.45,6138.2,6071.13,6101.47,1789802
2024-05-09,Wipro,276.74,280.79,273.62,277.6,4205073
2024-05-10,HCLTech,24892.12,25211.49,24620.2,24977.85,3056076
2024-05-10,Infosys,5924.21,5981.66,5865.52,5937.42,3224861
2024-05-10,TCS,6259.51,6311.19,6179.92,6227.76,1783918
2024-05-10,Wipro,276.26,281.41,275.42,278.89,3494067
2024-05-13,HCLTech,25775.38,25842.65,25357.28,25501.25,2085956
2024-05-13,Infosys,6031.72,6090.03,5953.07,6007.96,3235967
2024-05-13,TCS,6251.59,6318.29,6196.03,6249.61,3070792
2024-05-13,Wipro,273.63,276.98,270.68,274.3,3574716
2024-05-14,HCLTech,26469.9,26514.68,26080.97,26211.95,3050718
2024-05-14,Infosys,6103.49,6127.24,6046.08,6116.35,2999356
2024-05-14,TCS,6142.18,6192.7,6086.62,6154.25,1743933
2024-05-14,Wipro,271.13,274.05,267.92,271.96,3941428
2024-05-15,HCLTech,26585.33,26890.09,26269.64,26529.32,2486340
2024-05-15,Infosys,6160.6,6196.62,6117.43,6152.64,3077981
2024-05-15,TCS,6095.46,6149.2,6074.32,6107.4,1299726
2024-05-15,Wipro,270.61,271.98,267.83,269.84,3683189
2024-05-16,HCLTech,26700.15,26746.54,26519.94,26546.83,1827349
2024-05-16,Infosys,6196.26,6261.08,6119.53,6191.18,2066370
2024-05-16,TCS,6008.44,6056.73,5945.03,6020.74,1780304
2024-05-16,Wipro,272.36,275.95,269.38,272.79,2818945
2024-05-17,HCLTech,26033.84,26377.72,25811.25,26072.38,3501410
2024-05-17,Infosys,6095.61,6135.52,6062.34,6105.05,4345772
2024-05-17,TCS,6016.47,6040.77,5964.77,6029.92,2190779
2024-05-17,Wipro,271.37,274.79,268.66,274.27,3065208
2024-05-20,HCLTech,25890.25,26198.26,25802.9,26051.67,1323589
2024-05-20,Infosys,6167.11,6230.47,6107.13,6189.98,4049694
2024-05-20,TCS,6007.19,6089.77,5997.44,6031.52,2339562
2024-05-20,Wipro,273.47,276.17,271.64,272.87,3080090
2024-05-21,HCLTech,26416.84,26545.98,26086.76,26314.03,2557831
2024-05-21,Infosys,6319.63,6338.82,6279.28,6330.98,2288309
2024-05-21,TCS,5985.93,6028.66,5950.92,6014.29,3153317
2024-05-21,Wipro,275.45,276.51,270.02,271.28,3458331
2024-05-22,HCLTech,26540.27,26877.39,26385.89,26660.1,2724549
2024-05-22,Infosys,6413.13,6435.36,6340.05,6362.86,3823431
2024-05-22,TCS,6128.62,6165.13,6070.73,6132.38,2649912
2024-05-22,Wipro,263.83,265.86,259.84,262.05,4072728
2024-05-23,HCLTech,27130.85,27306.02,26924.25,26957.23,1639353
2024-05-23,Infosys,6354.47,6393.24,6274.77,6324.85,3195066
2024-05-23,TCS,6159.51,6203.45,6132.28,6171.02,2076599
2024-05-23,Wipro,271.11,274.31,268.04,269.95,4039317
2024-05-24,HCLTech,27598.26,27744.27,27165.41,27456.92,2839881
2024-05-24,Infosys,6346.87,6381.07,6280.79,6319.72,3075112
2024-05-24,TCS,6241.5,6266.96,6187.44,6219.77,1673411
2024-05-24,Wipro,259.89,262.88,258.52,260.21,5071382
2024-05-27,HCLTech,28286.85,28514.33,28056.15,28254.27,2274030
2024-05-27,Infosys,6274.24,6350.78,6249.74,6295.0,3531487
2024-05-27,TCS,6181.75,6215.3,6127.09,6176.04,2767522
2024-05-27,Wipro,261.58,265.11,261.19,262.39,3018889
2024-05-28,HCLTech,28159.08,28295.67,28009.17,28134.35,2473929
2024-05-28,Infosys,6237.06,6323.34,6204.58,6274.83,2258257
2024-05-28,TCS,6133.95,6181.78,6118.95,6128.82,1857877
2024-05-28,Wipro,261.85,265.41,261.52,262.77,4252799
2024-05-29,HCLTech,29444.95,29485.52,29046.53,29302.56,3401149
2024-05-29,Infosys,6360.06,6428.0,6313.36,6330.83,3192808
2024-05-29,TCS,6124.53,6166.05,6053.26,6138.88,1753328
2024-05-29,Wipro,262.11,263.68,261.17,261.72,3417717
2024-05-30,HCLTech,28563.84,28851.51,28341.3,28525.44,2675283
2024-05-30,Infosys,6383.31,6449.71,6283.69,6359.1,3251274
2024-05-30,TCS,6154.1,6174.29,6136.14,6156.45,1839939
2024-05-30,Wipro,260.01,263.27,258.59,261.87,5938153
2024-05-31,HCLTech,28199.67,28443.82,28160.62,28255.61,2423950
2024-05-31,Infosys,6446.92,6470.47,6391.17,6443.2,3251903
2024-05-31,TCS,6069.18,6133.29,6054.44,6062.28,1556888
2024-05-31,Wipro,259.32,261.06,258.62,258.96,3916167
2024-06-03,HCLTech,28164.27,28616.76,27934.65,28374.06,2512854
2024-06-03,Infosys,6468.88,6486.69,6450.06,6478.96,2434284
2024-06-03,TCS,6073.91,6144.85,6053.81,6060.22,1822379
2024-06-03,Wipro,261.12,263.3,260.43,262.21,3575031
2024-06-04,HCLTech,28767.16,28977.94,28298.32,28632.31,3708888
2024-06-04,Infosys,6379.67,6485.77,6319.63,6419.02,3499198
2024-06-04,TCS,6066.92,6105.4,6034.19,6068.72,1908896
2024-06-04,Wipro,253.52,257.88,250.57,256.27,4225572
