Employee_ID,Age,Monthly_Income,Years_at_Company,Job_Level,Overtime,Job_Satisfaction,Work_Life_Balance,Performance_Score,Distance_from_Home_km,Training_Hours_Last_Year,Promotions_Last_5_Years,Salary_Hike_Percent,Stock_Option,Business_Travel,Department,Education_Level,Job_Role,Marital_Status,Monthly_Working_Hours,Projects_Handled,Late_Days_Last_3_Months,Absence_Days_Last_Year,Commute_Time_Minutes,Employee_Engagement_Score,Manager_Rating,Internal_Transfers,Remote_Work_Days_Per_Week,Certifications,Team_Size,Attrition
EMP08365,50,51220.0,8.5,4,Yes,2,3,2.5,30,13,0,7,No,Never,Operations,Master,Consultant,Single,142.0,3,0,2,65.0,3.8,3.7,0,1,1,17,1
EMP08366,25,42522.0,3.6,1,Yes,2,5,3.4,23,7,0,14,No,Rarely,Operations,Bachelor,Consultant,Single,144.0,3,4,0,31.0,3.4,2.8,0,1,2,6,1
EMP08367,48,114364.0,4.8,3,Yes,2,1,4.0,27,9,0,8,No,Frequent,Sales,MBA,Executive,Married,154.0,3,2,5,51.0,5.0,2.6,1,1,2,5,0
EMP08368,42,75903.0,5.0,3,Yes,4,5,4.4,36,9,1,20,No,Never,IT,Bachelor,Associate,Single,152.0,7,0,4,51.0,2.4,3.9,0,0,1,18,0
EMP08369,51,39421.0,4.6,2,No,2,5,4.1,28,9,1,15,No,Never,Marketing,MBA,Analyst,Married,143.0,4,0,4,52.0,2.5,2.7,0,4,0,14,1
EMP08370,55,33301.0,4.6,4,Yes,3,1,3.5,1,18,0,14,Yes,Frequent,Marketing,Master,Consultant,Single,192.0,6,0,1,37.0,1.5,3.1,0,0,2,9,1
EMP08371,48,52865.0,6.3,5,No,4,2,4.1,11,3,0,18,No,Never,Operations,MBA,Consultant,Single,188.0,5,2,1,33.0,2.6,3.6,0,4,3,13,0
EMP08372,27,72126.0,7.3,4,No,5,3,2.1,6,5,0,9,No,Rarely,Marketing,Bachelor,Analyst,Married,141.0,6,2,3,17.0,3.2,2.6,1,1,0,6,0
EMP08373,34,42751.0,4.9,3,Yes,1,4,3.1,36,6,1,20,No,Rarely,Sales,Bachelor,Associate,Married,178.0,9,2,2,74.0,4.0,2.6,0,2,0,7,1
EMP08374,21,77461.0,4.1,3,No,4,5,3.5,8,18,1,16,No,Rarely,Marketing,Master,Manager,Married,167.0,7,5,2,38.0,1.3,3.9,1,5,2,18,1
EMP08375,53,62486.0,5.2,2,Yes,2,4,3.5,35,19,0,9,No,Frequent,Marketing,Master,Specialist,Single,142.0,6,2,5,56.0,2.8,2.4,0,5,0,3,1
EMP08376,48,45086.0,6.5,2,No,4,3,2.4,8,20,0,13,No,Never,Sales,Master,Analyst,Single,162.0,5,1,1,10.0,3.4,2.8,0,5,1,12,0
EMP08377,47,43936.0,2.0,2,No,2,5,2.1,38,1,2,8,No,Rarely,Sales,Master,Associate,Married,133.0,7,4,3,49.0,1.8,3.3,0,3,0,18,1
EMP08378,22,69052.0,15.0,5,Yes,4,5,2.8,3,0,2,13,Yes,Never,Marketing,Bachelor,Manager,Married,162.0,6,4,2,51.0,1.9,2.5,1,3,0,18,1
EMP08379,46,42708.0,3.2,1,No,4,2,3.1,29,2,0,9,No,Never,Finance,Bachelor,Consultant,Divorced,180.0,12,0,4,43.0,2.8,3.7,0,3,0,18,0
EMP08380,49,46122.0,6.9,4,No,4,1,3.5,10,8,2,10,No,Never,Operations,Bachelor,Specialist,Single,168.0,4,1,2,29.0,3.0,3.5,0,2,1,19,1
EMP08381,58,62524.0,7.0,4,No,3,1,3.2,40,20,0,10,No,Never,Finance,Bachelor,Associate,Divorced,156.0,6,1,0,67.0,2.8,3.4,3,3,2,10,0
EMP08382,46,53014.0,8.9,5,No,2,2,2.4,30,6,2,11,No,Never,Sales,Bachelor,Analyst,Single,143.0,5,3,1,31.0,1.6,2.6,1,2,2,16,1
EMP08383,33,29957.0,2.4,2,No,5,4,4.3,32,4,1,15,Yes,Rarely,Operations,MBA,Consultant,Single,186.0,6,4,3,49.0,4.2,3.3,0,2,0,3,0
EMP08384,23,79817.0,4.3,3,No,1,2,2.9,24,10,2,16,No,Frequent,Operations,MBA,Manager,Single,155.0,2,3,6,51.0,3.9,2.5,1,0,1,5,0
EMP08385,54,64868.0,5.4,3,Yes,4,2,3.7,21,19,1,16,No,Never,HR,Bachelor,Associate,Single,183.0,9,2,2,47.0,2.6,3.8,1,2,0,11,1
EMP08386,49,95275.0,2.7,1,No,1,3,3.9,22,11,2,12,No,Rarely,Finance,MBA,Analyst,Married,167.0,6,1,4,55.0,3.7,3.3,1,3,1,16,1
EMP08387,30,53427.0,5.6,3,No,3,5,2.2,27,6,2,15,No,Rarely,HR,Bachelor,Specialist,Single,178.0,7,2,2,44.0,3.4,3.3,0,3,0,3,0
EMP08388,50,51677.0,4.2,3,No,5,2,4.0,23,2,0,13,Yes,Never,Operations,MBA,Analyst,Married,205.0,10,1,3,56.0,3.5,2.4,0,3,2,4,1
EMP08389,35,28502.0,3.1,2,Yes,5,1,3.9,34,10,2,8,Yes,Never,Marketing,Bachelor,Analyst,Married,197.0,6,2,3,60.0,2.5,2.6,2,4,1,17,0
EMP08390,41,37394.0,7.3,3,Yes,4,4,3.6,19,15,0,18,No,Frequent,Operations,Master,Executive,Married,201.0,7,3,7,54.0,3.6,3.5,1,0,0,4,1
EMP08391,31,68621.0,15.0,5,No,5,5,3.8,15,8,0,16,No,Rarely,Sales,Master,Manager,Single,145.0,1,1,3,49.0,3.2,2.2,0,3,1,3,0
EMP08392,60,34405.0,5.9,2,No,1,4,2.4,30,8,0,8,No,Rarely,Finance,Bachelor,Consultant,Married,143.0,1,2,0,48.0,3.0,3.7,0,3,0,11,0
EMP08393,45,40168.0,7.3,5,No,2,5,4.0,5,2,0,13,No,Rarely,Operations,Master,Consultant,Single,178.0,9,1,4,52.0,3.2,3.8,0,0,1,3,1
EMP08394,28,76556.0,4.4,3,No,2,4,2.9,8,3,0,12,No,Never,Finance,Bachelor,Manager,Single,202.0,6,1,2,10.0,3.5,3.3,0,5,1,6,1
EMP08395,46,60341.0,7.8,5,Yes,4,4,2.7,36,12,1,7,Yes,Rarely,HR,PhD,Specialist,Married,183.0,8,4,2,28.0,3.4,3.3,2,0,0,4,1
EMP08396,53,75673.0,2.4,1,No,1,3,3.7,15,15,0,13,Yes,Never,Operations,MBA,Specialist,Married,167.0,10,2,1,45.0,3.8,3.7,1,0,2,4,1
EMP08397,38,63398.0,2.0,3,No,2,5,2.5,15,14,0,10,Yes,Frequent,Marketing,Bachelor,Analyst,Single,212.0,5,3,2,52.0,3.7,4.4,0,5,0,10,1
EMP08398,47,70682.0,3.3,2,Yes,5,4,3.3,37,3,0,6,No,Rarely,Marketing,Master,Executive,Single,164.0,6,3,7,39.0,2.1,2.8,0,4,1,7,0
EMP08399,23,73357.0,2.4,2,Yes,1,2,3.0,25,16,1,13,No,Rarely,Marketing,Master,Associate,Married,170.0,2,2,4,32.0,3.4,3.6,1,4,3,3,1
EMP08400,23,68868.0,5.9,3,No,2,3,2.8,28,0,0,6,No,Rarely,Marketing,Master,Specialist,Married,203.0,6,3,4,67.0,2.3,3.7,1,1,2,6,0
EMP08401,28,65228.0,5.3,3,Yes,3,3,3.7,19,0,0,7,Yes,Rarely,Sales,Master,Analyst,Married,172.0,6,2,6,28.0,3.2,3.1,0,5,1,11,1
EMP08402,53,50552.0,5.1,3,Yes,2,4,3.6,33,1,3,17,Yes,Rarely,Marketing,Bachelor,Consultant,Single,181.0,6,4,2,60.0,3.9,2.7,0,1,2,20,1
EMP08403,54,52507.0,1.5,1,No,4,2,3.5,18,18,1,9,No,Rarely,Operations,Master,Analyst,Married,164.0,5,2,1,12.0,3.7,2.8,0,4,3,5,0
EMP08404,43,82406.0,2.3,2,Yes,2,1,3.6,28,4,2,12,No,Rarely,Marketing,PhD,Analyst,Single,145.0,11,2,7,63.0,1.7,3.5,1,4,2,18,1
EMP08405,53,77732.0,3.3,1,No,3,1,2.9,21,5,0,9,No,Rarely,Operations,Bachelor,Specialist,Married,146.0,8,0,2,46.0,3.9,3.3,0,4,0,18,0
EMP08406,31,61398.0,3.8,2,No,3,4,2.4,13,16,1,7,No,Frequent,Operations,Bachelor,Executive,Married,175.0,13,1,3,51.0,3.7,3.5,1,2,0,14,0
EMP08407,25,42053.0,4.7,2,No,5,5,3.7,3,0,1,15,Yes,Never,Sales,Master,Executive,Single,195.0,3,3,1,10.0,2.7,2.9,0,5,1,10,0
EMP08408,58,56943.0,5.6,1,Yes,5,5,4.0,4,17,2,5,No,Rarely,Finance,MBA,Analyst,Married,196.0,6,2,2,36.0,2.3,3.2,2,0,0,17,0
EMP08409,23,55300.0,1.1,1,Yes,3,3,4.0,6,16,0,9,Yes,Never,Finance,Bachelor,Specialist,Married,161.0,6,3,0,58.0,2.7,2.7,2,5,0,3,1
EMP08410,46,39184.0,5.6,3,No,2,5,3.7,29,7,2,17,No,Never,Operations,Master,Manager,Married,155.0,9,3,3,26.0,3.3,2.4,0,0,2,7,0
EMP08411,23,59057.0,5.6,4,Yes,2,3,4.1,28,14,1,6,Yes,Never,Operations,MBA,Analyst,Single,179.0,7,0,3,48.0,3.5,2.3,0,1,0,19,1
EMP08412,37,22971.0,2.0,3,No,4,5,2.1,6,1,0,17,Yes,Frequent,IT,Bachelor,Consultant,Single,150.0,13,4,8,66.0,3.3,3.6,0,1,1,4,0
EMP08413,58,50749.0,11.2,5,No,4,2,2.3,27,11,1,19,No,Never,Sales,MBA,Specialist,Single,166.0,4,3,2,42.0,3.3,2.4,0,0,2,19,1
EMP08414,52,28017.0,2.2,1,No,4,1,3.2,40,7,0,18,No,Rarely,Finance,PhD,Executive,Married,120.0,9,0,0,69.0,2.2,4.1,0,0,2,8,0
EMP08415,34,63962.0,3.7,2,No,4,2,2.3,2,2,0,18,No,Rarely,Sales,Bachelor,Consultant,Single,196.0,11,0,5,36.0,3.4,4.8,0,4,0,17,0
EMP08416,43,47554.0,4.4,4,No,1,3,4.3,22,13,0,6,No,Never,IT,Master,Associate,Single,180.0,6,2,4,62.0,2.8,2.7,1,0,0,11,1
EMP08417,34,38585.0,3.4,2,Yes,1,3,2.5,9,4,1,11,No,Never,Sales,Bachelor,Associate,Married,178.0,6,0,3,77.0,2.3,2.8,0,2,3,9,1
EMP08418,48,69369.0,2.5,2,Yes,1,3,2.7,38,1,3,8,No,Never,Operations,MBA,Specialist,Single,189.0,3,5,2,41.0,3.6,3.4,0,2,2,20,1
EMP08419,38,83711.0,6.0,2,No,5,1,3.9,18,16,0,6,No,Never,Finance,Bachelor,Manager,Married,196.0,11,0,3,10.0,2.4,3.3,0,5,0,11,1
EMP08420,57,35079.0,1.8,2,No,2,3,3.1,23,4,0,5,No,Frequent,Sales,MBA,Analyst,Divorced,179.0,4,2,5,35.0,3.2,3.3,0,3,0,7,0
EMP08421,22,63476.0,3.8,2,No,4,4,4.3,30,1,1,13,No,Rarely,Operations,Bachelor,Executive,Single,208.0,7,1,3,25.0,4.5,4.0,0,3,1,16,0
EMP08422,58,43239.0,5.4,5,Yes,3,4,1.9,4,10,1,8,Yes,Rarely,Sales,Bachelor,Associate,Single,166.0,3,1,9,46.0,3.6,4.3,0,1,1,4,1
EMP08423,39,37306.0,2.3,1,No,5,5,3.0,32,0,2,20,Yes,Never,Marketing,PhD,Specialist,Single,201.0,5,0,4,47.0,4.2,1.7,1,5,3,14,0
EMP08424,26,46913.0,3.1,3,No,1,2,3.0,19,20,1,8,No,Rarely,IT,Master,Specialist,Married,169.0,3,1,4,30.0,2.5,2.5,0,3,0,7,1
EMP08425,38,43454.0,1.7,1,No,3,1,2.8,20,16,1,15,Yes,Rarely,Operations,Bachelor,Consultant,Married,205.0,6,2,6,38.0,2.6,2.6,0,1,2,20,1
EMP08426,44,86358.0,4.4,3,Yes,5,2,4.4,16,10,1,11,No,Rarely,Sales,Master,Specialist,Divorced,180.0,6,2,4,49.0,2.1,3.6,0,2,0,8,0
EMP08427,41,71156.0,5.0,3,Yes,5,1,2.4,19,18,1,18,No,Rarely,Sales,Master,Analyst,Single,172.0,6,2,4,50.0,3.2,3.5,0,5,1,18,1
EMP08428,36,34390.0,3.9,2,Yes,1,2,4.1,5,8,0,19,Yes,Never,IT,PhD,Executive,Married,206.0,4,3,4,29.0,2.7,3.0,0,4,0,15,0
EMP08429,45,61736.0,4.1,2,Yes,4,4,3.0,31,19,2,7,No,Rarely,Finance,Master,Specialist,Single,184.0,9,0,2,28.0,3.4,2.3,0,0,1,5,0
EMP08430,39,67843.0,2.3,2,Yes,2,2,3.7,22,13,2,6,No,Never,Operations,Master,Executive,Divorced,195.0,6,4,6,53.0,3.6,4.1,0,1,2,12,1
EMP08431,34,29398.0,8.5,4,No,1,5,2.4,5,17,0,11,No,Never,Sales,Bachelor,Associate,Single,155.0,2,2,3,31.0,3.4,3.4,0,3,2,10,1
EMP08432,22,40363.0,1.2,1,No,3,4,3.5,4,15,0,9,No,Frequent,Operations,Bachelor,Associate,Married,191.0,6,1,0,23.0,2.7,4.4,0,2,1,3,1
EMP08433,45,104479.0,6.4,4,No,4,5,2.6,23,8,0,13,No,Rarely,Operations,Master,Specialist,Divorced,199.0,6,3,0,28.0,4.2,4.4,2,0,1,8,0
EMP08434,26,38695.0,1.8,1,No,2,1,3.5,39,2,0,9,No,Never,IT,MBA,Associate,Single,147.0,8,3,2,44.0,3.6,2.7,0,0,5,15,1
EMP08435,23,36291.0,12.5,5,No,4,1,3.7,7,16,0,6,Yes,Rarely,Operations,MBA,Analyst,Single,164.0,5,1,4,51.0,2.5,3.6,1,3,1,8,1
EMP08436,54,42650.0,3.1,1,No,2,1,2.4,18,17,0,12,No,Never,IT,Bachelor,Specialist,Married,149.0,6,3,2,26.0,1.8,2.7,2,3,2,9,1
EMP08437,27,63193.0,7.0,3,No,2,5,3.1,19,5,0,9,No,Never,Finance,Master,Specialist,Single,184.0,9,4,3,31.0,2.9,3.5,0,1,1,9,0
EMP08438,52,72787.0,6.0,2,No,5,3,2.5,5,8,1,13,No,Rarely,Sales,MBA,Executive,Divorced,202.0,8,1,3,24.0,4.0,4.0,0,4,0,12,1
EMP08439,59,37469.0,8.9,4,No,5,1,3.6,21,2,0,17,No,Frequent,Operations,Master,Consultant,Married,120.0,6,2,2,33.0,3.9,3.6,0,5,0,5,1
EMP08440,27,72285.0,3.3,3,No,1,4,3.3,15,10,0,16,No,Rarely,HR,Master,Specialist,Married,180.0,4,0,5,33.0,3.8,4.2,0,0,0,18,0
EMP08441,54,38760.0,4.3,2,Yes,5,1,2.9,1,5,1,16,No,Never,Marketing,Bachelor,Consultant,Married,190.0,3,2,4,65.0,1.8,2.6,0,5,1,14,1
EMP08442,49,58788.0,6.9,2,No,1,5,3.0,14,3,0,11,No,Rarely,Finance,Bachelor,Specialist,Single,135.0,3,1,2,66.0,2.8,4.2,0,2,0,9,1
EMP08443,44,72859.0,2.5,3,No,5,1,3.6,20,11,1,14,No,Frequent,Operations,Master,Manager,Married,127.0,4,2,4,82.0,3.3,2.7,0,0,0,20,0
EMP08444,41,37770.0,3.2,3,Yes,2,4,3.2,34,20,2,8,No,Never,Marketing,MBA,Manager,Single,224.0,9,0,2,21.0,2.6,2.9,0,2,1,5,0
EMP08445,38,26181.0,12.2,5,Yes,1,5,3.3,22,4,0,13,Yes,Never,Operations,Bachelor,Consultant,Single,175.0,6,3,4,44.0,3.7,2.4,0,3,1,15,1
EMP08446,56,36225.0,1.2,2,No,4,4,3.0,29,20,2,15,No,Never,IT,Bachelor,Specialist,Married,166.0,7,1,2,17.0,3.0,2.6,0,1,3,12,0
EMP08447,36,66323.0,3.6,2,No,2,3,3.3,31,3,1,20,No,Never,Sales,MBA,Specialist,Married,159.0,6,0,4,70.0,5.0,2.6,0,2,2,7,1
EMP08448,36,42157.0,1.8,3,No,4,5,3.6,4,4,1,7,No,Rarely,Operations,Bachelor,Associate,Married,201.0,2,2,3,45.0,2.2,2.6,0,3,2,12,1
EMP08449,38,96863.0,6.5,2,No,2,2,3.5,17,2,0,9,No,Rarely,IT,Master,Consultant,Single,217.0,7,2,3,49.0,2.9,3.8,1,1,1,13,0
EMP08450,33,73598.0,2.8,3,No,5,2,3.6,20,3,0,8,No,Rarely,Finance,Bachelor,Associate,Married,138.0,4,2,2,36.0,2.0,2.8,1,4,0,17,0
EMP08451,37,98674.0,6.1,3,No,5,4,3.0,10,7,1,9,No,Rarely,Marketing,Bachelor,Executive,Married,183.0,5,7,5,65.0,2.9,2.7,0,4,2,6,0
EMP08452,22,88649.0,1.8,2,Yes,5,4,3.9,31,4,1,13,No,Never,IT,Bachelor,Consultant,Single,185.0,9,1,2,54.0,2.6,2.5,0,5,2,5,1
EMP08453,31,45323.0,2.9,1,No,3,5,3.2,13,1,0,13,No,Rarely,Operations,PhD,Analyst,Married,160.0,8,2,5,32.0,2.6,4.1,0,2,1,16,1
EMP08454,30,66958.0,10.8,5,Yes,3,1,3.0,13,19,1,11,No,Never,Operations,Bachelor,Specialist,Married,137.0,6,1,4,44.0,2.2,2.5,0,0,1,15,1
EMP08455,29,49661.0,3.6,2,No,2,5,2.5,34,14,2,11,No,Never,IT,Bachelor,Analyst,Single,190.0,4,1,4,49.0,3.6,4.0,1,4,0,11,1
EMP08456,21,83010.0,7.8,4,Yes,1,2,2.8,19,15,0,13,No,Rarely,HR,Master,Executive,Single,199.0,6,2,4,33.0,3.3,2.4,0,2,0,13,1
EMP08457,33,66952.0,8.1,5,No,2,5,3.4,12,5,0,15,No,Never,Finance,Bachelor,Specialist,Single,185.0,5,1,1,57.0,4.0,3.4,0,1,2,13,0
EMP08458,40,42611.0,4.4,3,No,2,3,4.1,11,19,0,6,No,Frequent,Sales,Master,Specialist,Married,160.0,5,0,3,49.0,3.6,3.4,2,4,2,11,0
EMP08459,30,55061.0,4.6,2,No,3,1,4.0,13,8,2,8,Yes,Rarely,Finance,Bachelor,Associate,Single,184.0,5,2,7,27.0,3.5,3.7,0,2,1,20,1
EMP08460,32,85044.0,7.3,3,No,2,2,2.8,14,2,1,16,Yes,Rarely,Operations,Bachelor,Manager,Married,176.0,7,3,4,47.0,3.1,2.9,0,3,2,15,1
EMP08461,54,22000.0,6.4,4,No,2,2,3.0,5,12,1,8,No,Frequent,Marketing,Bachelor,Associate,Married,198.0,6,1,1,62.0,5.0,3.0,0,5,0,13,0
EMP08462,37,77962.0,2.2,1,Yes,5,5,3.6,37,7,1,8,Yes,Rarely,Sales,Master,Associate,Married,197.0,4,0,1,33.0,2.9,2.0,0,3,1,14,0
EMP08463,43,88902.0,10.6,5,No,3,3,2.5,1,10,1,13,No,Rarely,Marketing,Master,Consultant,Single,179.0,6,2,5,48.0,3.3,2.4,0,4,0,12,1
EMP08464,27,55332.0,2.4,2,No,3,4,4.0,23,13,0,8,No,Frequent,Finance,Master,Manager,Divorced,153.0,3,2,4,17.0,4.4,4.6,0,0,2,10,1
EMP08465,52,110063.0,8.4,4,No,1,3,2.1,19,17,2,15,Yes,Rarely,IT,Bachelor,Specialist,Married,147.0,7,5,4,35.0,2.7,2.7,0,1,0,7,1
EMP08466,42,63666.0,3.9,2,No,2,5,3.3,14,12,2,7,Yes,Never,Operations,Bachelor,Consultant,Single,178.0,9,3,1,46.0,3.3,3.3,0,4,3,5,0
EMP08467,39,48126.0,2.4,1,No,4,3,2.8,20,15,1,16,No,Rarely,Operations,MBA,Analyst,Single,171.0,9,1,3,42.0,2.8,3.1,3,2,0,18,0
EMP08468,46,108099.0,13.0,5,Yes,2,5,3.5,19,3,0,11,No,Frequent,Operations,Master,Analyst,Single,158.0,5,1,5,59.0,3.7,2.9,1,5,1,9,0
EMP08469,48,105136.0,13.5,5,No,1,1,3.2,36,6,0,18,No,Rarely,Marketing,Bachelor,Manager,Married,141.0,5,2,2,58.0,4.8,2.1,0,3,0,14,1
EMP08470,35,72644.0,1.2,1,Yes,5,3,2.6,9,18,0,18,No,Rarely,Sales,Bachelor,Manager,Married,181.0,7,0,4,40.0,3.4,3.8,0,3,4,6,0
EMP08471,26,74299.0,5.4,2,No,4,2,4.2,30,1,2,16,No,Rarely,Sales,Bachelor,Specialist,Single,178.0,4,1,5,59.0,3.0,3.1,0,2,3,16,1
EMP08472,31,48325.0,5.3,4,No,4,4,3.2,10,1,1,10,Yes,Rarely,Operations,Bachelor,Specialist,Single,135.0,3,1,4,68.0,2.5,4.4,0,0,1,10,0
EMP08473,35,47166.0,3.3,2,No,2,3,3.0,37,16,0,6,No,Never,Marketing,MBA,Analyst,Married,189.0,6,2,4,30.0,3.8,3.3,0,4,1,8,1
EMP08474,48,41588.0,1.8,1,No,2,2,3.2,9,2,1,20,No,Never,Marketing,MBA,Analyst,Single,193.0,7,3,2,55.0,4.5,2.6,0,0,3,16,1
EMP08475,48,100066.0,1.9,1,No,2,4,3.1,10,1,0,16,Yes,Rarely,IT,PhD,Specialist,Single,164.0,11,3,4,50.0,4.0,2.8,0,1,0,14,1
EMP08476,53,50915.0,1.9,1,No,2,5,3.1,3,6,0,20,Yes,Never,Sales,Bachelor,Manager,Divorced,203.0,8,3,5,65.0,2.4,5.0,0,4,0,8,0
EMP08477,51,93500.0,3.8,1,No,2,2,3.3,31,3,0,20,No,Rarely,Operations,MBA,Executive,Married,184.0,5,3,3,31.0,4.0,2.8,0,5,0,17,1
EMP08478,36,66024.0,5.6,4,Yes,4,3,4.1,13,0,1,18,No,Never,IT,Master,Analyst,Divorced,132.0,3,4,1,37.0,3.7,5.0,0,1,3,18,0
EMP08479,42,113822.0,8.6,4,Yes,2,3,2.6,19,4,1,17,No,Frequent,Operations,Master,Associate,Married,181.0,8,1,0,23.0,3.6,3.3,2,5,1,19,1
EMP08480,49,105564.0,4.4,1,No,2,5,2.7,1,12,0,6,Yes,Never,Operations,MBA,Consultant,Married,179.0,4,1,8,29.0,3.7,4.2,0,2,1,19,0
EMP08481,29,54055.0,1.4,1,No,5,4,3.5,25,7,0,15,No,Rarely,Sales,Bachelor,Executive,Married,172.0,10,1,0,30.0,3.8,3.5,0,2,0,9,0
EMP08482,59,41335.0,13.6,5,No,5,2,3.6,32,9,0,12,No,Never,Finance,Bachelor,Analyst,Single,210.0,7,0,4,49.0,3.7,2.7,0,3,1,16,0
EMP08483,50,58707.0,4.0,3,No,1,1,2.6,25,7,2,13,No,Rarely,Marketing,MBA,Consultant,Single,135.0,6,2,4,40.0,2.7,3.3,0,5,1,14,1
EMP08484,47,64388.0,1.5,1,No,2,2,2.7,1,20,2,7,No,Rarely,IT,Bachelor,Executive,Single,185.0,8,1,1,51.0,2.1,4.9,0,1,3,13,1
EMP08485,34,49287.0,6.3,5,No,3,5,3.5,7,15,0,12,No,Never,Finance,Bachelor,Analyst,Divorced,178.0,6,2,2,31.0,3.6,4.5,0,2,0,13,1
EMP08486,54,86574.0,0.8,1,No,5,1,3.1,7,11,0,19,No,Rarely,Sales,MBA,Analyst,Divorced,202.0,5,4,0,62.0,2.5,3.0,0,1,0,10,0
EMP08487,27,62304.0,10.2,5,No,3,5,4.0,29,3,2,20,No,Never,Operations,Bachelor,Specialist,Single,192.0,6,4,2,10.0,2.5,2.5,0,1,0,16,1
EMP08488,60,42711.0,3.1,2,No,4,2,4.8,3,18,0,13,No,Never,Operations,Bachelor,Executive,Single,161.0,7,2,2,80.0,2.5,2.5,1,5,0,20,0
EMP08489,40,53892.0,9.2,3,Yes,2,4,4.6,14,11,0,15,No,Rarely,Marketing,Master,Executive,Married,176.0,5,4,6,33.0,3.1,3.2,1,5,2,14,1
EMP08490,40,32054.0,3.0,3,No,3,3,3.5,39,13,1,18,No,Frequent,HR,Bachelor,Analyst,Married,159.0,5,1,2,23.0,3.5,3.3,0,5,2,15,1
EMP08491,55,71123.0,8.5,5,Yes,4,2,3.6,9,18,1,5,No,Rarely,HR,MBA,Manager,Married,154.0,5,1,3,57.0,1.6,3.6,1,0,0,12,1
EMP08492,60,22000.0,5.4,3,No,1,4,3.7,37,6,1,20,No,Frequent,Sales,Bachelor,Executive,Single,189.0,5,1,4,52.0,2.6,4.7,0,4,5,15,1
EMP08493,45,72667.0,5.3,4,No,3,3,3.9,30,16,1,17,Yes,Frequent,Operations,Bachelor,Consultant,Married,120.0,5,1,5,45.0,3.4,2.5,1,0,3,20,1
EMP08494,27,65119.0,7.3,4,Yes,3,1,3.1,9,19,0,14,No,Rarely,HR,MBA,Executive,Married,146.0,3,3,2,54.0,4.3,4.4,0,0,1,10,1
EMP08495,54,55802.0,4.6,2,No,2,1,3.6,25,13,1,17,No,Never,Finance,Bachelor,Consultant,Married,193.0,3,0,2,10.0,2.8,2.9,2,0,0,5,1
EMP08496,43,38665.0,7.0,3,Yes,1,4,3.0,12,6,2,9,No,Frequent,Finance,Bachelor,Executive,Divorced,142.0,7,4,3,65.0,2.2,3.0,1,1,1,15,0
EMP08497,46,35506.0,7.0,4,No,3,5,2.4,33,13,0,5,No,Rarely,Marketing,MBA,Consultant,Married,202.0,5,3,6,71.0,4.3,3.0,0,3,0,13,0
EMP08498,40,133204.0,3.1,5,No,1,4,3.6,27,0,1,12,No,Frequent,Marketing,Master,Analyst,Single,221.0,3,0,1,55.0,2.3,3.2,0,5,1,3,0
EMP08499,39,33980.0,4.3,2,No,5,3,4.1,40,16,1,12,No,Frequent,Finance,MBA,Associate,Married,210.0,12,2,3,53.0,3.9,3.3,0,5,3,3,0
EMP08500,40,42215.0,1.0,1,No,2,4,2.8,4,18,1,10,No,Frequent,Sales,Bachelor,Executive,Married,165.0,6,5,3,39.0,3.6,3.5,0,5,1,18,1
EMP08501,35,61856.0,9.7,5,Yes,5,1,2.6,36,19,0,7,No,Never,Operations,MBA,Executive,Married,154.0,7,0,1,87.0,3.7,4.0,0,5,1,15,0
EMP08502,22,71520.0,3.1,2,No,4,2,2.8,17,0,2,14,No,Rarely,HR,MBA,Executive,Married,152.0,10,3,7,62.0,2.8,3.8,0,5,1,9,1
EMP08503,29,83421.0,4.7,3,No,3,4,3.4,3,8,0,8,No,Frequent,Sales,Master,Analyst,Single,203.0,10,1,6,27.0,3.9,4.4,0,0,1,16,1
EMP08504,60,87517.0,11.0,5,No,2,3,2.4,31,14,1,8,No,Rarely,Sales,Master,Consultant,Married,193.0,6,2,2,74.0,2.1,3.9,0,3,0,16,0
EMP08505,49,73486.0,5.7,2,No,1,4,2.7,21,4,0,16,No,Rarely,IT,Bachelor,Analyst,Married,169.0,4,3,4,54.0,1.6,2.3,2,4,1,16,1
EMP08506,26,82896.0,14.2,5,No,1,2,2.2,9,7,0,15,No,Never,Finance,Master,Analyst,Single,208.0,3,1,1,29.0,2.8,2.5,0,1,1,11,1
EMP08507,27,48254.0,3.7,3,Yes,5,1,3.8,17,18,0,14,No,Rarely,Sales,PhD,Executive,Single,195.0,5,1,1,61.0,2.5,4.5,0,0,1,13,1
EMP08508,25,115225.0,1.0,1,Yes,2,1,2.4,17,17,2,20,Yes,Never,IT,PhD,Analyst,Married,167.0,6,2,5,44.0,4.9,2.6,0,0,1,4,1
EMP08509,32,77263.0,2.2,1,No,5,3,3.9,21,2,1,16,No,Frequent,Operations,Bachelor,Executive,Married,158.0,8,6,1,32.0,2.6,3.0,0,4,0,14,1
EMP08510,52,69298.0,3.4,2,No,1,4,2.9,1,11,1,10,No,Never,HR,Bachelor,Executive,Single,172.0,3,3,2,37.0,2.1,2.6,0,2,1,9,0
EMP08511,32,58748.0,2.4,2,No,1,5,4.0,26,2,1,15,No,Rarely,HR,MBA,Consultant,Single,204.0,4,3,2,47.0,2.7,3.2,0,2,2,9,0
EMP08512,54,51927.0,4.9,2,No,1,5,3.2,21,9,3,5,No,Rarely,HR,Bachelor,Analyst,Single,192.0,6,2,3,79.0,3.0,2.9,0,0,2,20,0
