transaction_id,age,income,transaction_amount,account_age_days,transactions_24h,failed_attempts_24h,merchant_risk_score,distance_from_home_km,device_trust_score,is_international,is_new_device,transaction_hour,merchant_category,payment_method,is_fraud
7701,48.0,89149.68,1510.51,1386,4,0,0.2757,7.16,0.8364,0,0,0,fashion,net_banking,0
7702,42.0,49362.35,47.8,623,5,0,0.1035,3.58,0.9262,0,0,4,food,card,0
7703,46.0,103436.45,61.22,2113,3,1,0.1033,23.03,0.718,0,0,18,gaming,wallet,0
7704,33.0,106540.88,393.4,86,5,0,0.1622,2.21,0.8306,0,0,13,food,card,0
7705,71.0,117512.51,283.1,1127,2,0,0.0329,2.39,0.8509,0,0,20,fashion,card,0
7706,38.0,70772.53,195.06,3872,9,0,0.3215,8.28,0.9837,0,0,10,travel,wallet,0
7707,66.0,201423.3,101.86,3659,5,0,0.0275,2.86,0.7496,0,0,8,electronics,card,0
7708,40.0,39209.83,681.17,2542,5,0,0.3447,5.84,0.7994,0,0,3,grocery,upi,0
7709,43.0,176898.45,173.06,1514,2,0,0.1727,9.67,0.6981,0,0,9,gaming,wallet,0
7710,52.0,83922.85,37.61,73,1,0,0.0976,2.0,0.7473,0,1,1,grocery,wallet,0
7711,32.0,114955.63,617.24,2610,2,0,0.0409,17.78,0.9274,0,0,12,travel,wallet,0
7712,30.0,46123.03,224.13,1977,9,0,0.292,1.44,0.9685,0,0,0,grocery,card,1
7713,39.0,87513.61,548.93,2862,4,0,0.3434,7.73,0.9614,0,0,7,gaming,card,0
7714,63.0,120562.58,319.1,655,4,1,0.4444,19.82,0.6819,1,0,20,grocery,card,0
7715,26.0,30243.64,1967.62,3326,3,1,0.1417,1.66,0.8678,0,1,13,travel,card,0
7716,42.0,50274.79,132.02,3226,3,0,0.2847,19.13,0.7434,0,0,18,electronics,upi,0
7717,56.0,16939.43,182.92,1729,5,0,0.0299,2.59,0.847,0,0,5,jewelry,card,0
7718,58.0,49861.54,369.74,143,4,0,0.2199,4.46,0.9103,0,0,3,food,upi,0
7719,42.0,35111.5,132.84,1881,4,0,0.0941,3.82,0.8002,0,0,5,grocery,upi,0
7720,22.0,48791.74,401.66,1502,7,0,0.5856,1.77,0.9355,0,0,1,electronics,wallet,0
7721,18.0,250000.0,9.45,3051,2,0,0.2324,5.29,0.89,0,0,4,fashion,card,0
7722,44.0,141475.3,167.36,974,7,0,0.197,2.16,0.9022,0,0,14,electronics,upi,1
7723,64.0,24919.16,162.38,101,3,0,0.323,7.92,0.9306,1,0,18,food,upi,0
7724,19.0,74663.34,156.61,3924,6,1,0.2584,1.84,0.5217,0,0,14,grocery,wallet,1
7725,68.0,85348.71,74.89,987,9,1,0.0296,11.52,0.9613,1,0,16,gaming,card,1
7726,,45672.2,445.45,340,5,2,0.1242,5.43,0.9141,0,0,19,electronics,card,1
7727,18.0,60667.15,108.69,3432,3,0,0.1118,0.08,0.7196,0,0,6,travel,net_banking,0
7728,37.0,64015.38,219.91,2887,3,0,0.3757,33.32,0.9154,0,0,13,grocery,upi,0
7729,30.0,26224.57,173.43,1096,2,1,0.6653,0.86,0.8036,0,0,18,grocery,upi,0
7730,72.0,31190.14,296.88,1927,4,0,0.1219,9.36,0.6819,1,1,12,grocery,card,0
7731,49.0,60466.92,752.89,2762,3,0,0.2739,4.87,0.8752,0,0,17,travel,card,0
7732,36.0,58090.64,218.78,3271,6,0,0.0172,3.68,0.9228,0,0,13,grocery,card,0
7733,33.0,37248.95,417.53,1510,5,0,0.4759,20.08,0.8365,1,0,3,fashion,card,1
7734,50.0,35531.74,208.06,880,5,1,0.1976,4.32,0.9891,0,0,10,travel,card,0
7735,,52350.14,108.52,88,5,0,0.1668,13.1,0.8402,0,0,11,,card,0
7736,32.0,89542.75,156.24,3425,4,1,0.2108,2.67,0.8549,0,1,11,grocery,card,0
7737,27.0,52734.3,135.56,3262,1,0,0.1047,32.41,0.6002,0,0,9,fashion,wallet,0
7738,53.0,134267.64,317.7,3802,3,0,0.257,23.94,0.8342,0,0,8,food,wallet,0
7739,56.0,37510.91,200.26,2998,8,0,0.3257,15.95,0.5034,0,0,21,food,card,0
7740,44.0,61163.07,81.34,876,6,0,0.4609,0.62,0.9017,0,0,20,gaming,upi,0
7741,25.0,45262.13,144.17,983,4,0,0.1015,2.03,0.8354,0,1,16,grocery,upi,0
7742,39.0,75998.36,39.14,993,5,0,0.0558,0.86,0.8639,0,0,5,travel,card,0
7743,66.0,35782.53,149.66,1849,5,0,0.1267,32.24,0.9442,0,0,22,grocery,card,0
7744,29.0,158761.32,180.24,3855,6,0,0.0388,6.8,0.6852,0,0,3,food,upi,0
7745,27.0,21704.0,1098.18,2772,4,0,0.0769,8.81,0.8745,0,0,18,electronics,card,0
7746,24.0,141294.63,693.26,1753,3,0,0.3317,2.66,0.864,0,0,15,electronics,card,0
7747,64.0,57790.64,64.0,2958,6,0,0.1299,3.47,0.8061,0,0,9,fashion,card,0
7748,24.0,74527.39,220.24,3345,6,0,0.3935,2.9,0.8611,0,1,5,food,wallet,1
7749,51.0,114585.57,224.14,1632,3,0,0.0584,0.84,0.7999,0,1,8,electronics,card,0
7750,74.0,88150.63,142.95,3374,1,0,0.0751,36.16,0.9478,0,0,5,fashion,card,0
7751,54.0,36811.8,152.36,102,9,1,0.0532,0.12,0.7546,0,0,9,grocery,upi,1
7752,41.0,76507.02,126.34,1264,4,0,0.1902,32.44,0.962,0,0,17,jewelry,upi,0
7753,29.0,153614.14,1171.06,704,2,0,0.1677,3.23,0.9406,0,0,8,electronics,card,0
7754,18.0,33761.56,118.72,739,2,0,0.4739,5.34,0.8525,0,1,14,gaming,card,0
7755,26.0,176349.68,253.13,835,5,0,0.1565,4.45,0.7331,0,0,16,fashion,card,0
7756,72.0,67997.41,14.35,1485,5,0,0.3171,10.14,0.8908,0,0,19,gaming,upi,1
7757,26.0,43339.22,410.15,2907,6,2,0.0895,8.37,0.9745,0,0,11,food,card,0
7758,19.0,33650.37,588.29,2379,4,0,0.0961,6.85,0.8289,0,0,15,grocery,net_banking,0
7759,64.0,48643.85,62.86,1781,3,0,0.1286,10.84,0.8251,0,0,18,,card,0
7760,41.0,18763.81,107.89,2003,8,0,0.0888,8.35,0.7909,1,0,17,grocery,net_banking,0
7761,38.0,43770.0,282.72,757,6,0,0.176,4.56,0.9408,0,0,10,travel,card,0
7762,58.0,47594.79,183.54,2955,2,1,0.4105,4.79,0.9461,1,0,11,jewelry,upi,1
7763,,30459.74,286.96,3027,4,0,0.1782,10.99,0.9221,0,0,7,food,card,0
7764,70.0,82984.02,135.06,2208,5,0,0.0284,7.44,,0,0,4,food,card,0
7765,44.0,48764.95,1160.05,3262,2,0,0.3433,5.4,0.814,0,1,0,grocery,upi,0
7766,58.0,38769.98,92.13,3227,5,0,0.3592,3.86,0.9076,0,1,0,food,card,1
7767,68.0,,2655.88,3223,4,1,0.1196,4.83,0.6164,0,1,3,food,card,0
7768,44.0,66862.77,623.21,442,6,0,0.165,0.01,0.9269,0,1,14,fashion,card,1
7769,34.0,57260.15,413.67,371,10,0,0.0719,2.0,0.8817,1,0,14,food,wallet,0
7770,73.0,37404.72,63.59,1773,5,0,0.2321,2.52,0.4867,0,0,17,travel,card,0
7771,30.0,58935.44,447.04,256,4,1,0.3047,0.06,0.6536,0,0,23,travel,card,0
7772,20.0,53488.22,329.28,93,0,0,0.3065,10.33,0.819,0,0,12,jewelry,card,0
7773,50.0,29389.22,21.61,549,3,1,0.234,4.23,0.9782,1,0,23,grocery,net_banking,0
7774,74.0,46929.93,44.18,509,4,0,0.1603,7.81,0.8646,0,0,12,grocery,upi,0
7775,22.0,75638.79,257.39,1323,4,1,0.1904,3.36,0.6389,0,0,14,grocery,card,0
7776,66.0,75339.85,157.54,1346,5,0,0.1727,4.91,0.7031,0,0,11,electronics,,0
7777,65.0,48465.53,107.39,3283,4,0,0.2627,0.07,0.7584,0,1,13,gaming,net_banking,0
7778,70.0,79802.77,529.49,3609,5,0,0.0929,34.44,0.9041,0,1,15,fashion,card,0
7779,42.0,32084.01,74.38,705,4,2,0.2285,5.34,0.7438,0,0,23,fashion,card,1
7780,32.0,32635.15,114.17,1539,4,0,0.1285,1.81,0.682,0,0,6,food,card,0
7781,47.0,47901.31,94.25,2047,7,1,0.2847,4.57,0.6431,0,0,14,electronics,wallet,0
7782,26.0,125335.55,299.8,1115,2,0,0.0828,3.75,0.4228,0,0,3,food,upi,0
7783,66.0,60166.85,32.25,1343,5,0,0.1507,14.06,0.5969,0,0,0,electronics,upi,0
7784,55.0,47270.29,109.43,2693,3,2,0.1135,11.92,,0,0,15,fashion,card,0
7785,45.0,128587.43,32.14,1718,5,0,0.1041,6.32,0.6532,0,0,2,food,upi,0
7786,47.0,46970.37,131.64,2822,3,2,0.1359,4.73,0.8986,0,0,18,grocery,card,0
7787,,187998.97,370.93,327,8,1,0.1527,4.05,0.7196,0,1,0,electronics,upi,1
7788,47.0,41518.02,377.61,1940,6,1,0.1886,20.3,0.95,0,0,5,fashion,card,0
7789,65.0,31528.2,86.95,1263,8,0,0.0981,6.68,0.825,0,0,14,grocery,upi,0
7790,70.0,,306.83,1175,4,1,0.3983,4.16,0.9213,0,0,22,grocery,card,0
7791,72.0,47958.54,149.57,1889,3,0,0.1323,2.17,0.7741,0,0,18,jewelry,net_banking,0
7792,53.0,35271.92,702.08,1228,3,2,0.1966,14.71,0.6615,0,0,4,grocery,card,0
7793,,230078.13,158.06,3040,4,1,0.1115,9.17,0.8949,0,0,18,travel,card,0
7794,35.0,65534.57,9.21,766,4,0,0.0764,0.63,0.9782,0,0,11,fashion,upi,0
7795,20.0,70999.33,440.38,3575,5,0,0.0942,3.6,0.6846,0,0,19,electronics,net_banking,0
7796,40.0,42661.62,113.73,1469,4,2,0.088,5.22,0.9024,0,0,21,electronics,card,0
7797,,40029.43,136.83,2121,5,1,0.2365,10.12,0.8365,0,0,12,grocery,upi,1
7798,25.0,96678.43,251.86,697,5,2,0.1089,0.36,0.9544,0,0,1,electronics,card,1
7799,,21881.03,43.3,3679,3,0,0.1993,5.45,0.8367,0,0,22,electronics,upi,0
7800,28.0,29334.31,193.95,2582,3,0,0.2308,0.25,0.9506,1,0,3,grocery,upi,0
7801,42.0,48005.4,307.19,3085,3,0,0.3709,11.39,0.9144,1,0,16,jewelry,card,0
7802,26.0,115631.59,259.05,3581,4,0,0.2028,8.32,0.6392,0,0,11,grocery,card,0
7803,59.0,44761.52,98.89,3982,4,0,0.121,4.47,0.9243,0,0,9,travel,wallet,0
7804,64.0,69145.75,485.36,1039,2,0,0.1839,8.01,0.8875,0,1,18,food,card,0
7805,61.0,55845.22,66.38,1335,5,0,0.0629,15.73,0.7823,0,0,9,food,net_banking,0
7806,58.0,112199.14,96.3,991,4,0,0.0923,0.23,0.7819,1,0,6,grocery,card,0
7807,31.0,23005.55,157.11,2021,3,0,0.1755,14.86,0.9228,0,0,19,food,card,0
7808,48.0,82443.48,241.88,3595,6,0,0.2761,11.46,0.9443,0,0,15,gaming,card,0
7809,23.0,49300.72,130.11,2960,1,0,0.1505,12.72,0.9359,0,0,1,food,upi,0
7810,39.0,91470.77,614.95,2285,3,0,0.5707,20.52,0.841,0,0,0,electronics,upi,0
7811,46.0,35048.33,241.83,1910,5,0,0.3424,6.28,0.5824,1,0,3,electronics,upi,0
7812,56.0,55742.86,194.15,2927,6,0,0.1583,0.75,0.8794,0,0,12,food,,0
7813,23.0,51984.96,233.48,1885,5,1,0.1584,4.68,0.6388,0,0,6,electronics,upi,0
7814,64.0,31689.76,374.6,3559,4,0,0.0849,2.7,0.7784,0,0,9,electronics,net_banking,0
7815,44.0,27196.98,229.0,2250,5,0,0.1295,0.12,0.862,0,0,18,food,card,1
7816,68.0,39969.11,29.47,2669,1,0,0.0168,15.33,0.6408,1,0,11,gaming,upi,0
7817,48.0,59074.26,535.11,2727,7,0,0.1538,20.91,0.8323,0,1,20,travel,card,1
7818,49.0,36271.47,202.88,2977,4,1,0.2078,12.74,0.7833,0,0,1,fashion,wallet,0
7819,57.0,45869.15,357.03,1927,3,0,0.1187,5.12,0.3657,0,0,18,gaming,upi,0
7820,64.0,19494.74,119.94,1566,6,0,0.2627,12.85,0.752,1,0,7,jewelry,card,0
7821,26.0,44856.82,28.97,1677,2,0,0.3618,4.51,,0,0,8,food,upi,0
7822,47.0,96573.64,18.43,3754,0,1,0.0355,0.3,0.7589,1,1,3,food,card,0
7823,19.0,81059.41,70.01,465,1,1,0.4199,0.38,0.8074,0,1,20,travel,card,0
7824,45.0,52432.47,301.95,2824,2,0,0.5004,5.21,0.8444,0,0,3,food,card,0
7825,64.0,62887.17,659.08,3843,5,0,0.2079,29.51,0.9121,0,0,9,grocery,upi,0
7826,67.0,34875.69,243.45,314,2,0,0.1391,16.87,0.8054,0,0,23,travel,card,0
7827,34.0,134393.82,62.85,2482,2,0,0.1503,19.23,0.6121,0,0,6,travel,,0
7828,40.0,171503.31,82.17,2393,4,0,0.0936,2.19,0.9094,0,0,22,food,upi,0
7829,49.0,60218.9,701.86,1357,4,1,0.0838,10.39,0.7088,0,0,4,fashion,wallet,0
7830,40.0,228654.1,48.53,405,6,0,0.2715,0.19,0.8936,0,0,14,travel,card,0
7831,28.0,37834.93,1472.52,2720,7,0,0.0368,2.78,0.8032,0,0,3,fashion,upi,0
7832,,27639.33,1174.97,2102,3,0,0.0479,10.09,0.8054,0,0,17,,card,0
7833,,37227.22,1521.85,3014,6,0,0.0389,11.1,0.8406,1,0,10,food,card,0
7834,47.0,48745.53,263.4,381,2,0,0.3088,1.67,0.8101,0,0,17,grocery,wallet,0
7835,70.0,196167.68,127.92,3740,6,0,0.1321,5.75,0.7774,0,0,21,gaming,wallet,0
7836,49.0,47119.91,257.06,2520,1,0,0.2927,1.32,0.7995,0,0,1,food,card,0
7837,40.0,,446.55,1787,6,0,0.1928,1.01,0.8535,0,1,10,travel,wallet,0
7838,55.0,33554.83,93.9,1841,2,0,0.2292,19.52,0.4918,0,0,14,food,card,0
7839,62.0,102960.49,59.84,3809,0,0,0.121,3.54,0.8589,0,0,22,fashion,upi,0
7840,42.0,95187.55,135.51,2225,2,1,0.1952,20.82,0.6884,0,0,3,food,card,0
7841,45.0,42111.47,83.15,2333,5,0,0.0585,6.25,0.7131,0,0,22,gaming,upi,0
7842,30.0,19602.4,622.56,2606,1,0,0.123,1.1,0.6566,0,0,14,food,upi,0
7843,67.0,29565.46,97.18,1270,3,0,0.0807,2.31,0.7649,1,0,7,food,upi,0
7844,67.0,141743.25,198.07,1023,1,0,0.1795,6.75,0.9101,0,0,1,fashion,wallet,0
7845,27.0,80332.76,481.06,3012,2,1,0.464,1.5,0.9034,0,0,4,grocery,upi,0
7846,37.0,57016.29,647.29,1298,4,0,0.3875,0.39,0.8627,0,1,9,food,card,0
7847,33.0,153729.02,221.74,165,3,1,0.0436,8.03,0.8195,0,0,5,jewelry,net_banking,0
7848,70.0,,264.34,1943,2,0,0.0456,0.1,0.9679,1,1,16,food,wallet,0
7849,21.0,53923.5,65.1,70,3,0,0.08,3.53,0.7068,0,0,19,fashion,card,0
7850,29.0,54471.01,500.7,2278,1,1,0.0505,2.89,0.6592,0,0,5,food,card,0
7851,35.0,39933.18,636.82,2587,4,0,0.1527,3.8,0.9266,0,1,11,electronics,card,0
7852,49.0,47030.74,27.73,3696,3,1,0.4825,0.11,0.5974,0,0,14,food,card,1
7853,32.0,24284.89,1049.33,2439,7,1,0.3274,1.34,0.8835,0,0,10,grocery,net_banking,1
7854,48.0,24230.71,89.33,1427,9,0,0.2116,2.16,0.9083,0,1,2,electronics,wallet,1
7855,60.0,,326.23,2580,1,0,0.0964,4.09,0.7791,0,0,14,fashion,wallet,0
7856,65.0,99854.94,194.52,2379,7,0,0.0192,7.64,0.8791,0,0,6,food,card,0
7857,23.0,,169.45,2972,5,0,0.0845,4.52,0.8502,0,0,23,electronics,card,0
7858,25.0,160743.91,146.41,3692,4,0,0.0358,1.99,0.6749,0,0,16,electronics,upi,0
7859,23.0,36804.69,66.71,415,5,0,0.2201,5.31,0.9266,0,0,13,food,upi,0
7860,69.0,143004.43,303.93,2879,0,2,0.388,0.42,,1,0,3,travel,upi,0
7861,55.0,44995.09,135.22,3225,3,0,0.0134,7.24,0.8056,0,0,23,electronics,upi,0
7862,48.0,23241.29,48.6,1333,7,0,0.0507,4.44,0.6198,0,0,22,grocery,card,0
7863,,111431.67,63.94,1631,9,0,0.4469,3.18,0.8857,0,0,21,electronics,wallet,0
7864,,118909.09,49.43,1676,11,0,0.0789,4.13,0.9544,0,0,16,food,upi,0
7865,31.0,33415.01,106.52,1512,3,0,0.0989,8.01,0.8258,0,0,13,food,card,0
7866,47.0,45829.34,292.38,3518,7,0,0.1349,0.52,0.7317,0,1,23,grocery,card,0
7867,58.0,33419.7,88.4,1324,3,1,0.0794,13.72,0.6794,0,1,1,jewelry,wallet,1
7868,20.0,51472.28,477.42,1767,6,0,0.2996,8.13,0.7248,0,0,0,gaming,card,0
7869,52.0,,159.77,2351,6,1,0.1057,7.1,0.7747,0,0,19,jewelry,wallet,0
7870,46.0,45334.69,134.77,1030,3,0,0.0629,6.21,0.9019,0,0,4,jewelry,wallet,0
7871,21.0,20225.47,183.04,2800,3,0,0.4537,8.13,0.9042,0,1,12,food,card,0
7872,33.0,39958.83,726.41,2106,7,0,0.1993,6.38,0.8478,0,0,19,electronics,wallet,0
7873,43.0,80985.37,45.68,705,4,2,0.1369,19.87,0.8078,0,0,4,grocery,upi,1
7874,37.0,49030.3,943.24,768,2,1,0.1705,2.21,0.821,1,0,7,gaming,net_banking,0
7875,34.0,,470.18,137,3,1,0.1882,10.5,0.9172,1,0,0,food,card,1
7876,54.0,32963.67,176.14,2340,4,0,0.0961,10.73,0.8704,1,0,4,electronics,card,0
7877,41.0,39322.82,587.56,3209,4,1,0.2026,17.53,0.6578,0,0,1,food,card,0
7878,46.0,119373.19,130.38,3966,10,0,0.1702,0.07,0.8664,1,0,5,fashion,net_banking,0
7475,45.0,65118.73,185.72,911,4,0,0.1376,5.81,0.7968,0,0,12,fashion,wallet,0
7880,23.0,81759.82,104.75,3878,3,0,0.1983,30.25,0.8226,0,0,3,electronics,upi,0
7881,38.0,56442.0,473.16,3952,7,0,0.6042,2.96,,0,0,7,travel,net_banking,0
7882,22.0,62927.23,88.74,2466,3,0,0.1161,0.89,0.9087,1,0,21,food,upi,0
7883,70.0,36764.67,170.99,1519,6,0,0.1623,2.59,0.9561,0,0,20,grocery,card,0
7884,28.0,45324.86,354.99,3548,4,0,0.1861,2.63,0.9505,0,0,7,electronics,card,0
7885,64.0,54827.24,513.45,2541,5,1,0.2544,1.3,0.7862,0,0,1,grocery,net_banking,0
7886,28.0,41304.29,79.19,3266,3,2,0.2621,4.42,0.5913,0,0,21,jewelry,upi,0
7887,36.0,65997.76,382.26,928,3,0,0.1728,14.31,0.7658,1,1,22,fashion,card,0
7888,52.0,70733.88,67.42,3804,4,2,0.0967,9.3,0.9195,0,1,22,travel,card,1
7889,65.0,181693.61,20.96,1733,4,0,0.069,12.69,0.8734,0,0,11,food,wallet,0
7890,28.0,64093.16,85.19,3496,3,1,0.0678,52.47,0.7383,0,0,8,fashion,card,0
7891,30.0,19213.24,414.73,1519,4,0,0.0471,10.79,0.9152,0,1,7,grocery,card,0
7892,68.0,104271.04,177.81,3602,6,0,0.1329,4.97,0.9753,0,1,15,food,card,1
7893,36.0,49166.1,105.42,2701,3,1,0.2108,17.34,0.696,1,0,15,travel,card,0
7894,29.0,166316.42,190.27,941,3,0,0.195,4.6,0.8617,0,1,15,electronics,card,0
7895,60.0,123512.41,184.08,619,5,0,0.0978,1.24,0.9208,0,0,1,travel,card,0
7896,23.0,41655.61,335.24,657,2,1,0.088,13.83,0.8824,0,0,14,food,card,0
7897,67.0,81808.38,35.92,1517,7,0,0.1352,3.78,0.694,0,0,8,electronics,upi,0
7898,67.0,39672.48,162.49,204,6,1,0.1582,2.34,0.9556,0,0,14,electronics,card,1
7899,66.0,55081.46,203.82,2207,4,1,0.1285,2.83,0.8114,0,1,23,grocery,card,0
7900,34.0,79768.19,45.95,2647,7,0,0.0262,1.97,0.9595,0,0,9,electronics,wallet,0
7901,24.0,101441.6,45.33,2985,4,1,0.137,4.77,0.9259,0,0,21,grocery,upi,0
7902,42.0,89989.81,124.99,3736,8,0,0.0545,0.76,0.6718,0,0,23,electronics,card,0
7903,37.0,57315.87,181.54,3207,2,0,0.2945,1.63,0.6186,1,0,7,gaming,wallet,0
7904,72.0,215555.05,182.18,3975,0,1,0.1174,5.86,0.8072,0,0,0,,wallet,0
7905,54.0,44995.93,103.19,2426,8,0,0.2503,6.93,0.8279,0,0,0,food,card,0
7906,71.0,,99.05,3413,4,0,0.3855,3.68,0.7881,0,0,7,fashion,net_banking,0
7907,60.0,25260.67,121.24,3105,6,1,0.2126,6.12,0.733,0,0,11,grocery,card,1
7908,58.0,123722.04,242.62,3329,5,0,0.1055,7.68,0.8833,0,0,6,electronics,net_banking,0
7909,24.0,52729.45,624.89,1660,2,1,0.0389,6.87,0.7928,0,1,21,gaming,wallet,0
7910,21.0,60028.22,19.54,2089,2,0,0.3148,4.51,0.6782,0,0,14,fashion,wallet,0
7911,20.0,40810.73,335.61,3658,5,0,0.3449,7.1,0.78,0,0,18,travel,upi,0
7912,51.0,42877.48,161.06,1824,3,0,0.1148,0.51,0.8336,0,1,19,food,upi,0
7913,29.0,35674.3,304.5,2437,4,1,0.0655,4.27,0.7681,0,0,20,travel,wallet,0
7914,74.0,71269.33,589.04,2572,5,0,0.0711,3.36,0.9531,0,0,13,food,net_banking,0
7915,25.0,52131.75,84.59,763,3,1,0.0458,11.55,0.8493,0,0,21,fashion,card,0
7916,71.0,69866.49,462.78,120,1,1,0.0582,11.31,0.8992,0,0,0,grocery,upi,0
7917,56.0,66289.02,51.36,2790,4,0,0.0743,11.07,0.8693,0,0,18,food,card,0
7918,24.0,43514.75,204.5,3183,2,0,0.1295,7.12,0.7601,1,1,2,travel,card,0
7919,21.0,24656.27,141.24,2342,1,0,0.1094,5.45,0.9154,0,0,21,food,upi,0
7920,40.0,23503.36,188.53,2640,4,0,0.1389,6.01,0.8463,1,0,20,food,upi,0
7921,37.0,250000.0,66.95,295,2,0,0.0515,2.04,0.8744,1,0,21,travel,card,0
7922,35.0,,278.62,705,6,0,0.0406,0.93,0.7917,0,0,3,jewelry,,0
7923,48.0,114942.68,879.4,2958,2,1,0.3091,13.33,0.8561,0,0,7,,card,0
7924,25.0,37951.14,68.11,2553,4,0,0.1762,9.2,0.5177,0,0,18,food,net_banking,0
7925,25.0,55288.42,217.59,815,2,0,0.2077,1.15,0.7311,0,1,18,fashion,upi,0
7926,57.0,35123.96,423.62,2409,0,0,0.4069,12.62,0.9364,0,0,6,grocery,card,0
7927,74.0,26727.37,133.78,169,3,0,0.2506,5.82,0.7342,0,0,17,electronics,card,0
7928,33.0,39785.71,701.59,3158,3,0,0.4312,1.14,0.9668,0,0,19,grocery,card,0
7929,71.0,114061.17,117.13,136,6,0,0.0376,0.46,0.8386,0,0,3,grocery,card,1
7930,37.0,87334.29,160.24,3354,5,1,0.3051,5.85,0.546,0,0,19,grocery,card,0
7931,37.0,32259.31,66.67,918,4,0,0.249,19.64,0.8991,0,0,9,electronics,card,0
7932,23.0,46255.68,204.29,1036,6,1,0.3611,1.33,0.8198,0,0,9,fashion,upi,1
7933,42.0,83042.37,180.54,3705,4,0,0.0932,7.21,0.7943,1,0,0,grocery,upi,0
7934,46.0,40177.17,339.97,3263,7,0,0.39,2.9,0.671,0,0,21,grocery,upi,0
7935,55.0,57460.95,95.27,1366,7,0,0.5362,3.18,0.9191,0,1,6,gaming,upi,1
7936,27.0,68603.89,91.01,752,4,0,0.1368,0.02,0.5071,0,0,6,electronics,,1
7937,,68193.21,285.84,465,7,0,0.1521,4.12,0.8762,0,0,9,,card,0
7938,42.0,63251.14,727.89,1595,9,0,0.2544,28.51,0.5351,0,0,6,fashion,upi,1
7939,21.0,38390.1,337.64,2336,2,0,0.0639,9.51,0.5622,0,0,17,electronics,card,0
7940,26.0,40621.49,1141.81,1985,6,0,0.3625,25.82,0.938,0,0,16,travel,upi,1
7941,53.0,29483.35,313.65,3589,8,2,0.2025,6.43,0.7363,0,0,3,fashion,card,1
7942,72.0,23303.37,302.55,3225,4,0,0.0608,15.89,0.6079,0,0,18,travel,upi,0
7943,50.0,51636.12,355.05,1063,4,1,0.1567,0.16,0.8588,0,0,7,grocery,card,1
7944,26.0,,797.22,3607,2,1,0.1471,1.18,0.7941,0,0,5,food,upi,0
7945,74.0,25743.39,620.5,1863,5,1,0.2389,8.43,0.7675,1,0,13,electronics,upi,0
7946,47.0,63909.53,60.83,98,6,0,0.2681,2.63,0.9102,0,0,3,electronics,wallet,0
7947,58.0,84680.08,400.83,3410,4,0,0.1677,1.62,0.9852,0,0,21,grocery,upi,0
7948,29.0,20027.97,234.7,2956,2,0,0.2839,6.87,0.551,0,0,6,electronics,upi,0
7949,50.0,47394.85,148.25,1440,4,0,0.0745,25.22,0.9197,0,1,11,grocery,upi,0
8526,34.0,47713.43,667.03,1642,7,0,0.3196,5.54,0.9275,0,0,13,grocery,upi,0
7951,53.0,74507.57,38.58,3625,3,2,0.0234,10.23,,0,0,10,gaming,card,0
7952,29.0,19659.91,125.02,3818,3,0,0.1867,12.79,0.8869,1,1,1,electronics,card,0
7953,69.0,78997.79,41.61,3652,4,1,0.1223,3.31,0.816,0,0,8,gaming,card,0
7954,21.0,36454.98,127.64,1093,4,0,0.2034,0.0,0.8254,0,0,16,,card,0
7955,55.0,80443.25,367.71,2243,6,0,0.0977,0.25,0.5334,0,1,23,grocery,wallet,1
7956,25.0,37629.5,100.69,716,7,0,0.15,3.55,0.6094,0,0,12,grocery,card,0
7957,57.0,53418.94,195.67,2736,1,1,0.488,30.76,0.7442,0,0,17,travel,upi,0
7958,46.0,40922.69,61.74,2010,2,0,0.1954,9.8,0.517,0,0,5,grocery,wallet,0
7959,73.0,55095.6,242.68,3520,5,0,0.0777,0.81,0.9096,0,0,19,grocery,wallet,0
7960,55.0,40258.82,299.19,3606,6,0,0.1283,10.99,0.9106,0,1,3,food,net_banking,0
7961,39.0,48637.13,43.38,1291,3,1,0.2085,0.48,0.5332,0,1,2,fashion,card,0
7962,22.0,28810.8,84.87,1282,0,0,0.1342,2.29,0.6818,0,0,3,grocery,upi,0
7963,51.0,72038.16,50.69,156,6,0,0.4267,5.6,0.6393,0,0,19,food,upi,0
7964,43.0,60566.39,299.52,2035,6,0,0.4351,2.69,0.6954,0,0,5,food,upi,0
7965,20.0,22606.57,212.08,1557,4,0,0.2949,15.58,0.7731,1,0,19,travel,card,1
7966,51.0,94958.25,171.27,3982,3,0,0.1276,4.14,0.425,0,0,8,gaming,upi,0
7967,29.0,49917.66,158.33,3276,0,0,0.1661,25.64,0.7027,1,0,10,fashion,card,0
7968,31.0,60117.59,248.59,1840,4,1,0.381,3.17,0.9139,0,1,10,grocery,card,1
7969,18.0,83750.5,253.61,2284,2,0,0.2104,2.14,0.8753,1,0,3,grocery,upi,0
7970,39.0,65882.08,109.66,2524,2,0,0.1593,1.91,0.9392,0,1,2,electronics,upi,0
7971,30.0,104396.37,95.33,3614,5,0,0.1587,0.52,0.8144,0,1,12,jewelry,card,0
7972,22.0,46806.43,169.69,3982,2,1,0.3162,11.55,0.9263,1,0,2,gaming,wallet,0
3945,25.0,52044.55,268.22,2926,4,1,0.1923,0.07,0.941,0,0,1,fashion,upi,0
7974,30.0,58847.05,1413.24,1488,5,0,0.0987,25.03,0.8395,0,0,1,electronics,upi,0
7975,25.0,72713.83,122.62,2860,5,0,0.1397,0.27,0.7663,0,0,5,food,card,0
