Customer_ID,Age,Annual_Income,Purchase_Frequency,Average_Order_Value,Recency_Days,Website_Visits_Monthly,Discount_Usage_Pct,Annual_Spend,City,Preferred_Channel
101343,37,45400,3.5,720,135,5,71.8,2507.83,Pune,Marketplace
101620,38,46500,4.3,810,60,6,61.9,3451.75,Bengaluru,Mobile App
105288,41,94400,9.4,1820,57,10,28.8,17060.4,Pune,Marketplace
102061,29,52900,3.8,980,101,4,71.6,3748.45,Mumbai,Mobile App
108988,41,149000,16.2,3590,22,19,34.6,58272.83,Pune,Mobile App
102220,40,59900,3.9,930,138,6,66.9,3577.2,Pune,Website
106039,29,58800,8.8,1950,49,10,52.4,17131.68,Hyderabad,Website
100261,42,57700,4.3,810,126,5,67.5,3471.57,Mumbai,Mobile App
108453,37,136800,20,3860,20,25,13.6,77081.1,Bengaluru,Website
103745,44,60900,9.6,1500,52,15,40.3,14407.27,Chennai,Mobile App
102027,46,50500,3.7,1060,128,5,73.7,3950.79,Delhi,Website
106989,46,124800,16,2610,27,25,27.9,41778.51,Chennai,Marketplace
104235,32,86600,11.3,1520,48,12,48.1,17161.26,Bengaluru,Website
101918,30,41000,3.2,1130,165,6,72.2,3581.37,Mumbai,Website
101829,30,37900,4.5,870,161,7,69.9,3937.78,Hyderabad,Mobile App
106234,33,105700,7.3,1520,46,13,42.5,11002.84,Bengaluru,Website
108422,39,169500,20.9,3600,14,36,20.5,75264.38,Mumbai,Website
106284,26,80000,9.1,1620,43,11,47.6,14770.97,Pune,Marketplace
104209,38,61100,6.1,1930,35,12,45.5,11802.55,Pune,Website
100225,37,48300,2.4,920,114,7,71.6,2196.31,Delhi,Mobile App
106470,26,74600,8.7,1500,54,11,39.2,13056.19,Chennai,Website
108498,47,195600,18.2,3670,11,30,20.8,66743.36,Pune,Mobile App
100847,37,41200,3.9,790,106,7,65.1,3101.89,Bengaluru,Marketplace
104290,48,96400,9.7,1580,79,13,36.6,15375.74,Hyderabad,Marketplace
105561,38,99000,9.3,2020,31,15,56.4,18902.69,Hyderabad,Website
102552,27,50100,3.7,680,169,5,75.4,2511.78,Chennai,Mobile App
100118,45,63800,4.2,740,117,5,70.7,3126.24,Pune,Mobile App
105967,34,54100,11.9,1670,57,13,52.3,19898.73,Chennai,Mobile App
108196,46,,17.5,4580,18,21,18.4,80066.45,Mumbai,Mobile App
107490,40,165600,15.9,5690,10,30,23.5,90339.17,Mumbai,Marketplace
100006,40,44400,3.7,620,55,5,71.4,2302.25,Chennai,Marketplace
105343,33,77700,9.3,1780,50,16,51.9,16646.06,Hyderabad,Mobile App
104325,24,78600,12.1,1790,36,16,42.5,21783.03,Chennai,Marketplace
101064,42,50100,3.3,1070,117,7,66.8,3523.74,Chennai,Website
102591,44,48800,4.5,770,155,7,69.7,3489.38,Delhi,Website
103736,39,74900,9,2100,60,13,32.7,18840.26,Pune,Mobile App
103518,31,76900,9.4,1850,61,14,42.8,17389.73,Hyderabad,Marketplace
106987,40,131500,17.3,5510,23,23,30.4,95354.85,Hyderabad,Marketplace
106768,42,164900,18.3,3310,20,25,17.8,60525.82,Bengaluru,Marketplace
105623,32,74300,8.4,1420,70,13,38.6,11958.2,Bengaluru,Website
101606,44,46800,3.5,620,111,7,80.5,2154.35,Bengaluru,Mobile App
101734,40,50200,3.5,630,103,7,52.9,2196.32,Pune,Mobile App
108431,37,144600,20.1,4570,15,26,27.9,91919.97,Bengaluru,Website
103813,34,69300,8.8,1420,57,14,39.6,12533.58,Mumbai,Marketplace
108686,37,189300,19.7,5060,19,27,24,99772.87,Bengaluru,Marketplace
101762,48,55400,4.3,730,152,6,70.9,3107.25,Mumbai,Website
105402,30,78200,8.6,1680,62,14,41.4,14425.11,Hyderabad,Mobile App
102740,37,51500,4.3,810,154,7,60,3455.23,Chennai,Website
102473,42,44500,2.9,620,152,7,66.7,1814.56,Chennai,Mobile App
106739,40,175600,17.9,2400,18,30,6.6,42996.03,Bengaluru,Mobile App
106892,32,166700,15.1,3490,20,21,26.2,52731.17,Hyderabad,Website
107944,40,135800,20.2,4230,22,24,22.9,85626.47,Mumbai,Mobile App
104207,29,93900,7.7,1840,71,14,32.2,14285.19,Delhi,Website
106372,45,76100,9.1,1830,51,13,54.1,16607.9,Bengaluru,Mobile App
100233,37,51700,4.6,870,148,3,82.5,3976.39,Pune,Mobile App
108259,46,143800,14.6,3540,20,27,15.9,51672.94,Bengaluru,Mobile App
107562,50,164400,17.8,4600,12,28,27.5,81887.9,Bengaluru,Mobile App
106169,31,64400,8.2,2060,57,7,45.8,16859.36,Mumbai,Marketplace
103597,32,74200,9,1610,39,12,39.4,14516.54,Delhi,Website
106289,34,71900,8.2,1460,39,13,47.6,11999.79,Pune,Mobile App
104633,29,100400,8.1,1900,36,14,24.8,15411.56,Delhi,Mobile App
100126,43,47800,4.1,870,123,6,71.7,3551.82,Delhi,Marketplace
107642,36,129000,18.3,3290,20,21,28.3,60126.76,Bengaluru,Website
106230,28,64900,9.1,2090,60,16,42.2,19006.42,Hyderabad,Mobile App
101297,29,56300,4.2,740,111,4,64,3079.32,Mumbai,Marketplace
101977,39,53800,2.7,750,166,8,83.9,2006.14,Chennai,Mobile App
108555,30,176800,14.2,3150,22,30,25.4,44810.47,Chennai,Marketplace
105751,31,90700,9.1,2200,57,13,46.3,20064.5,Chennai,Marketplace
108153,46,139500,12.9,4490,15,27,6.9,58158.97,Chennai,Website
103087,43,49000,5.3,1810,56,10,53.8,9692.65,Pune,Marketplace
108369,48,151900,14.8,4350,25,28,27.4,64304.61,Chennai,Marketplace
106883,46,135200,19.8,4380,20,24,19.2,86645.19,Bengaluru,Marketplace
108398,44,134600,13,3280,18,19,24.8,42555.84,Hyderabad,Marketplace
107674,42,171500,17.9,4740,11,24,29.5,84662.84,Bengaluru,Mobile App
103346,34,50100,6.6,1780,33,16,36.2,11770.8,Delhi,Marketplace
108173,29,146500,16.1,4470,18,27,26.1,72026.55,Bengaluru,Website
108506,41,143100,17.9,4430,20,25,20.4,79457.83,Delhi,Website
105871,31,80900,9.8,1640,57,15,46,16027.69,Bengaluru,Website
106507,44,151700,21.9,4670,17,19,27,102575.59,Hyderabad,Website
102798,44,59800,3.7,730,76,5,69.7,2701.81,Bengaluru,Website
100919,49,70900,3.8,870,97,6,69.1,3275.2,Hyderabad,Marketplace
101647,32,44500,3.6,780,185,7,71.1,2794.77,Mumbai,Website
105123,38,72100,10.6,1960,63,11,29.1,20710.32,Pune,Website
105127,32,81600,8.4,1900,51,9,52.9,15973.59,Hyderabad,Marketplace
104622,26,92100,9.7,1800,53,12,34.2,17540.49,Delhi,Mobile App
106810,41,185500,16.7,3440,18,33,22.4,57440.81,Delhi,Mobile App
100365,31,51800,3.8,640,134,6,64.9,2433.94,Mumbai,Mobile App
102126,35,36000,3.4,820,127,6,85.6,2802.27,Delhi,Marketplace
108151,36,133000,17.7,3800,19,19,5.2,67134.74,Pune,Marketplace
100056,,55500,4.2,570,85,4,67.8,2395.42,Chennai,Mobile App
100639,42,42900,4,980,113,8,75.2,3873.52,Chennai,Mobile App
100303,47,50700,3.7,790,126,6,63.5,2959.53,Chennai,Mobile App
105812,26,90700,9.5,1730,23,17,38.3,16489.28,Hyderabad,Mobile App
101277,34,58300,3.6,820,129,6,70.1,2974.28,Mumbai,Mobile App
104433,40,89300,10.4,1360,69,14,55.4,14090.32,Delhi,Mobile App
103645,38,100200,7.6,2400,72,11,42.6,18144.45,Mumbai,Website
104144,33,,8.9,1550,50,14,48.3,13834.76,Hyderabad,Mobile App
102879,42,50900,3.4,1050,170,7,65.3,3546.97,Hyderabad,Website
106494,25,87600,8.1,2520,46,14,47.3,20524.2,Bengaluru,Website
105241,32,60300,8.9,1580,43,12,43.2,14065.06,Pune,Website
108493,41,190100,17.3,4510,14,21,22.4,78156.98,Hyderabad,Website
106938,37,121500,11.4,4620,18,23,15.4,52892.5,Delhi,Mobile App
107241,35,170100,17.2,4970,18,28,26.9,85501.34,Bengaluru,Mobile App
102594,37,63000,3.6,810,112,7,70.3,2944.53,Bengaluru,Website
102394,33,54900,4,660,138,7,64.5,2670.71,Mumbai,Mobile App
100524,34,46000,4.6,760,128,5,63.2,3510.21,Pune,Mobile App
106377,32,81000,8,1880,55,13,49.6,15039.18,Bengaluru,Marketplace
106982,37,154900,13.1,4990,14,25,2,65370.53,Delhi,Website
106678,39,124600,20.2,4130,15,27,23.5,83260.29,Chennai,Website
103901,44,92900,8.7,1820,52,12,34,15893.71,Pune,Mobile App
108696,,163600,22.4,4520,18,29,7.4,101225.6,Hyderabad,Marketplace
105586,32,86400,9.2,1030,45,14,42.6,9434.66,Delhi,Mobile App
108449,44,159000,19.8,3150,13,20,9.4,62222.61,Mumbai,Marketplace
107957,34,131300,18.3,3560,15,17,32.3,65146.58,Delhi,Website
107571,37,109500,14,3800,17,24,15.2,53256.47,Mumbai,Website
106778,43,193000,21,3350,23,22,18.1,70583.45,Bengaluru,Marketplace
100672,34,52100,3.6,750,121,8,70.4,2685.91,Mumbai,Mobile App
104189,34,71900,11,1740,44,14,40.3,19185.9,Chennai,Marketplace
100667,51,40300,3.7,710,118,8,82.5,2620.37,Hyderabad,Mobile App
103267,32,69600,9.2,1540,36,14,48.3,14201.83,Pune,Mobile App
101888,26,49800,3.2,670,170,7,91.7,2107.35,Hyderabad,Mobile App
107688,42,113300,18.2,3390,20,26,8.1,61816.01,Chennai,Mobile App
106032,38,98300,9.7,1380,44,16,40.4,13381.09,Delhi,Mobile App
106091,29,82300,9.7,2320,33,9,50.1,22424.66,Delhi,Marketplace
106239,28,80300,11.4,1700,55,10,31.3,19301.06,Chennai,Mobile App
107351,48,117300,18.6,2910,16,22,8.2,54276.11,Delhi,Mobile App
107831,36,149300,13.3,3850,15,34,18.3,51089.63,Delhi,Marketplace
100761,38,52100,3.5,900,123,6,63,3111.17,Chennai,Marketplace
106255,23,96500,6.4,1880,48,12,35.9,11995.98,Hyderabad,Marketplace
101907,35,44900,2.8,800,144,5,82.6,2205.53,Hyderabad,Marketplace
103819,35,111100,7.4,1210,42,14,46.1,8899.89,Hyderabad,Marketplace
106270,37,92500,8.3,1770,59,12,53.7,14724.88,Hyderabad,Marketplace
104301,29,70000,7.6,2120,45,12,38.4,16115.11,Pune,Website
105570,35,66100,9.3,1370,61,13,46.3,12713.43,Pune,Marketplace
107942,41,103500,19.4,3840,15,30,21.6,74769.88,Bengaluru,Website
104165,34,99000,7.8,1910,27,12,38.4,14897.84,Mumbai,Mobile App
105972,32,81500,10.3,1580,43,18,53,16246.36,Bengaluru,Website
103580,33,77900,12.9,2050,70,10,41.6,26338.8,Pune,Marketplace
102833,36,40900,4,910,91,5,79.8,3601.49,Delhi,Mobile App
105450,34,80700,9.4,1990,40,12,46,18691.33,Delhi,Mobile App
103473,39,82200,9.7,1340,31,18,54.9,12950.79,Mumbai,Website
106328,40,67200,10,1780,40,11,35.6,17858.58,Bengaluru,Mobile App
100138,52,37200,3.9,920,153,6,82.7,3646.46,Hyderabad,Website
107044,42,126500,16,3440,16,19,30.5,55078.88,Mumbai,Mobile App
104893,40,103000,7.7,2360,57,14,40.9,18134.22,Hyderabad,Website
102181,43,41300,3.5,910,150,6,66.9,3171.47,Bengaluru,Marketplace
107731,41,182100,9.6,3150,22,26,26.9,30223.03,Bengaluru,Marketplace
103178,32,106000,9.5,1870,23,14,46.3,17815.33,Mumbai,Website
104855,41,78800,7.5,1930,55,9,38.3,14459.43,Bengaluru,Website
104638,27,116400,7.9,1860,42,14,50.3,14679.8,Pune,Website
105116,37,100700,11,1890,60,12,41.2,20802.4,Mumbai,Mobile App
107649,38,168300,18.2,3710,19,32,30,67471.85,Pune,Mobile App
104262,37,63000,9.9,1690,66,18,33.1,16725.98,Pune,Marketplace
101332,37,50600,4.4,750,118,6,76.7,3300.26,Bengaluru,Marketplace
107003,38,140600,18.3,4260,14,29,20.8,77953.54,Delhi,Marketplace
106942,39,168500,14.9,4240,25,31,15.1,63092.77,Bengaluru,Website
108018,45,170600,16.7,4980,16,25,20.7,83039.87,Mumbai,Mobile App
106242,41,90200,8.6,1330,47,13,47.4,11484.29,Pune,Website
107985,32,108400,16.2,4750,22,25,16.1,77203.43,Mumbai,Website
106882,46,,12.2,4230,19,29,17.4,51487.85,Bengaluru,Website
104531,25,70900,8.8,1510,41,10,45.1,13314.07,Bengaluru,Marketplace
104674,42,85200,9.6,1740,62,14,52,16684.96,Mumbai,Marketplace
106997,38,141600,17,5180,21,28,25.1,88044.67,Mumbai,Marketplace
101253,40,45600,3.2,890,164,6,67.1,2808.88,Hyderabad,Mobile App
103375,25,91200,8.6,1670,45,11,44.6,14416.98,Hyderabad,Website
102815,33,49200,3.8,880,82,4,66.4,3360.76,Delhi,Marketplace
104720,31,109400,9.7,1820,43,9,52,17762.28,Mumbai,Marketplace
106545,42,114600,15.7,4460,22,24,13.6,70172.02,Pune,Mobile App
104859,30,95000,7.1,1930,68,11,37.5,13742.1,Mumbai,Website
107902,26,141500,13.4,4520,16,27,8.1,60436.99,Chennai,Mobile App
101078,32,51000,4.6,880,149,6,59,4074.82,Hyderabad,Marketplace
104364,32,81300,8.8,1350,51,12,38.9,11924.22,Mumbai,Mobile App
100771,32,55700,2.3,630,108,8,62.5,1437.64,Chennai,Mobile App
100250,43,48100,3,850,91,5,65,2567.46,Chennai,Mobile App
107240,48,134600,13.2,4970,14,25,25.8,65521.87,Pune,Mobile App
103420,36,39300,8.1,2100,50,15,39.1,17017.04,Mumbai,Mobile App
104977,27,86900,8.4,2060,36,11,53.7,17292.23,Mumbai,Marketplace
104545,44,99400,9.1,1910,41,14,61.2,17442.82,Chennai,Website
105566,30,88100,7.9,1450,41,14,43,11490.53,Delhi,Marketplace
107940,35,169400,15.2,3740,17,29,29.3,56750.5,Hyderabad,Mobile App
100717,38,47400,2,620,87,6,72.7,1240.28,Mumbai,Mobile App
108712,41,102500,13.8,4120,23,28,14.9,57114.28,Mumbai,Mobile App
102049,,48600,2.7,680,121,4,73.4,1805.21,Pune,Website
105998,34,76100,8.7,1520,51,11,51.5,13296.56,Delhi,Marketplace
106601,42,112200,20.4,3910,14,16,5.4,79604.36,Delhi,Mobile App
107246,38,130800,20.4,4050,21,17,15.6,82497.51,Delhi,Mobile App
104179,37,91200,8.5,1850,41,8,43.1,15661.72,Chennai,Mobile App
104810,40,92600,8.8,2250,48,15,46.6,19877.44,Mumbai,Mobile App
108557,40,138600,13.7,4820,18,22,15.9,65769.73,Bengaluru,Website
107141,49,110900,13.8,4210,8,20,13.4,58131.92,Delhi,Website
107191,35,136300,20.7,4260,15,25,19.8,88397.64,Hyderabad,Marketplace
101461,26,49400,4,780,89,6,61.3,3070.54,Pune,Marketplace
105990,38,97300,9.8,1320,48,15,57.1,12951.39,Mumbai,Website
102001,42,45500,2.1,590,63,6,69.8,1252.16,Bengaluru,Website
108176,43,135900,13.3,2760,21,23,11.5,36710.98,Hyderabad,Website
100405,42,57200,3.8,950,85,8,82.2,3600.69,Chennai,Website
100385,27,57300,3.4,790,136,6,83.1,2700.82,Chennai,Marketplace
108562,45,146800,15.3,4410,23,20,21.4,67409.01,Hyderabad,Mobile App
101634,52,48700,3.3,870,96,5,80.5,2866.46,Delhi,Website
108625,35,152600,17.7,4380,16,24,5.4,77707.96,Hyderabad,Marketplace
104785,40,94000,8,2020,54,12,51.2,16207.19,Hyderabad,Marketplace
108533,37,132000,16.9,4500,18,26,13.8,76161.78,Chennai,Website
106971,37,116000,19.1,4510,22,26,19.8,86004,Bengaluru,Website
103926,32,72700,11.1,2370,26,13,48.3,26384.75,Bengaluru,Mobile App
104159,29,86200,8.7,1450,64,15,34.8,12603.34,Hyderabad,Mobile App
107450,40,161900,16.1,4400,13,30,21.1,70893.69,Delhi,Mobile App
108416,40,155900,16.4,4120,18,25,3,67657.55,Bengaluru,Marketplace
102194,48,53600,2.8,620,83,5,76.1,1752.79,Delhi,Website
101016,47,62600,4.5,960,103,6,74.9,4251.43,Bengaluru,Marketplace
105125,34,101000,5.9,2260,52,13,45.3,13290.38,Hyderabad,Marketplace
107419,43,114400,17.1,5040,19,24,13.8,86385.07,Mumbai,Website
107410,43,197000,12.5,3660,22,19,18.5,45930.95,Pune,Mobile App
102872,34,53600,2.3,580,121,4,54.2,1322.74,Pune,Marketplace
100010,34,48500,4,970,118,7,72.9,3905.97,Delhi,Mobile App
101839,37,37400,2.8,970,115,6,84.5,2681.57,Chennai,Mobile App
104805,34,99000,9.4,1930,52,13,46.7,18047.86,Bengaluru,Website
100256,35,52700,1.6,820,174,7,71.7,1315.76,Chennai,Website
107027,33,192800,15.4,3560,12,25,10,54634.88,Delhi,Website
105714,31,81100,7.5,1860,64,17,54.2,13950.19,Mumbai,Mobile App
103325,29,80400,8.4,1910,58,9,39.2,16020.69,Delhi,Marketplace
107715,45,105400,15.7,4800,16,30,24.7,75400.26,Mumbai,Website
101582,36,44800,4.9,920,74,8,79.5,4539.88,Mumbai,Mobile App
100925,43,64100,5.3,810,144,4,82,4268.64,Mumbai,Website
102780,40,44400,3.6,920,50,5,79.9,3328.2,Mumbai,Mobile App
107892,51,163900,14.7,3900,18,24,11.9,57237.02,Hyderabad,Website
106133,25,96500,9.9,2130,30,14,44.8,21005.2,Bengaluru,Website
105321,31,97400,12,2160,51,14,42.5,25979.44,Bengaluru,Website
107313,43,120300,16.7,3800,14,30,23.1,63333.12,Delhi,Mobile App
107103,36,133300,18.5,3230,17,25,9,59905.82,Hyderabad,Marketplace
106043,34,60800,10.2,1670,59,15,40,16928.34,Mumbai,Website
103776,39,83400,10.5,1710,44,14,57.9,17972.75,Hyderabad,Website
104836,31,106300,10.7,1420,71,13,49.3,15238.4,Pune,Marketplace
104965,32,85700,11.4,2110,45,11,32.5,23997.55,Pune,Mobile App
100540,35,44600,3.5,770,113,7,55.4,2693.48,Chennai,Marketplace
107484,42,124500,15.8,3720,18,22,15.9,58604.05,Mumbai,Marketplace
102746,31,70400,3.9,720,134,7,71.2,2798.04,Chennai,Marketplace
103720,37,93000,11.7,1610,45,15,47.2,18913.8,Pune,Marketplace
106820,,129500,10.8,3890,20,23,32.5,42077.94,Pune,Mobile App
104469,38,99300,8.1,1520,64,10,40.6,12266.37,Bengaluru,Website
100668,35,63100,3.3,900,88,6,56.4,2948.76,Mumbai,Mobile App
107576,36,150000,20.5,4940,17,28,16.1,101102.17,Hyderabad,Marketplace
105064,35,111900,10.5,1650,56,9,46.1,17305.93,Mumbai,Mobile App
101354,36,54200,3.3,680,92,5,71.7,2247.55,Bengaluru,Website
107115,46,140500,15.4,4090,9,33,17.6,62888.07,Bengaluru,Website
108823,37,176400,18.3,4210,26,26,16.1,77103.14,Pune,Mobile App
102704,34,55300,3.1,750,100,4,69.7,2326.64,Hyderabad,Mobile App
103331,26,87500,9.4,1860,44,11,45.7,17504.59,Bengaluru,Marketplace
108054,32,118300,20.1,4600,18,24,23.6,92731.4,Chennai,Website
103585,31,75800,10.3,1550,51,10,43.8,15869.93,Mumbai,Website
108522,37,162700,12.4,3970,17,20,11.9,49121.15,Delhi,Marketplace
105646,34,64600,10.2,1740,57,6,39.1,17786,Bengaluru,Mobile App
103377,36,68100,7.4,1680,39,16,39.4,12420.01,Hyderabad,Website
101257,49,48200,3,820,120,5,66,2441.1,Delhi,Website
106191,41,79400,6.6,1630,47,9,39.8,10757.43,Delhi,Mobile App
105349,29,91400,10.9,1670,39,11,26.2,18209.1,Delhi,Mobile App
104176,30,90600,6.9,1890,30,13,50.2,12959.3,Chennai,Mobile App
104911,32,96700,9.3,1860,53,13,44.5,17405.75,Delhi,Marketplace
101853,38,47400,3.5,830,81,5,66.9,2928.12,Pune,Marketplace
106317,39,81300,7.1,1460,53,15,33.1,10376.33,Mumbai,Website
108897,39,125100,13.1,5530,19,28,23.7,72254.5,Delhi,Website
102106,36,56400,4.1,940,128,6,63.8,3807.67,Pune,Mobile App
100134,34,44500,2.6,980,42,6,69.1,2587.34,Chennai,Mobile App
105030,42,91800,7.6,2010,46,11,30,15271.47,Mumbai,Mobile App
100929,38,52900,4,960,87,7,69.5,3886.79,Chennai,Mobile App
100824,35,54400,2.7,690,105,7,76.9,1834.07,Pune,Website
107577,46,141800,21.7,3990,15,32,18.9,86398.05,Bengaluru,Marketplace
101532,48,30600,2.9,1020,122,6,68,2993.45,Hyderabad,Mobile App
101215,31,47900,3.7,980,131,6,69.6,3660.08,Pune,Marketplace
100505,34,69100,3.7,790,72,5,69,2942.23,Chennai,Mobile App
106531,38,110400,12.6,5410,12,22,14.5,68338.56,Bengaluru,Website
103073,32,106300,10.2,1780,58,14,38.2,18238.41,Mumbai,Marketplace
106620,32,156600,20.3,5130,19,25,29.6,104192.42,Bengaluru,Marketplace
103710,31,,10.4,1450,34,12,56.6,15059.17,Hyderabad,Mobile App
104850,29,115200,9.4,1530,57,15,40.4,14410.75,Chennai,Website
104749,34,103200,7.1,1720,69,13,40.8,12114.54,Pune,Mobile App
104269,39,91900,7.1,1630,46,13,46.6,11625.68,Delhi,Mobile App
108920,44,160800,16.4,3470,7,27,22.5,56991.05,Chennai,Mobile App
104187,33,79400,8,1930,42,12,41.8,15516.24,Hyderabad,Marketplace
105302,43,97800,9.7,1990,48,18,39.1,19391.92,Delhi,Website
102924,35,44100,3.6,750,73,5,67.4,2705.79,Pune,Mobile App
106589,48,145500,19.8,4700,16,32,33.9,93256.58,Delhi,Marketplace
101811,30,46900,4.4,900,91,6,63,3979.4,Pune,Website
103487,24,100000,6.4,1570,66,11,44.5,10039.3,Delhi,Website
107420,43,110600,17.4,4500,19,28,14.5,78032.06,Hyderabad,Website
103142,36,72400,10.8,1770,47,13,35.9,19187.34,Pune,Mobile App
101325,34,42200,4,670,134,6,76,2668.85,Hyderabad,Website
104313,40,91100,8.1,1800,52,15,28,14526.78,Pune,Marketplace
107495,30,168400,23.7,3890,10,28,31.1,92101.32,Mumbai,Mobile App
108578,37,120200,17.2,3480,18,25,26.6,59924.45,Hyderabad,Mobile App
105542,36,58400,10,1550,36,13,45.8,15478.16,Hyderabad,Website
106173,28,90500,7.1,2170,31,14,32.3,15278.39,Pune,Mobile App
101541,37,46000,2.8,740,50,7,85.5,2060.99,Chennai,Website
102682,34,62100,2.3,860,198,7,72.1,1948.14,Chennai,Mobile App
108924,33,149500,18,3470,15,16,19.2,62465.4,Pune,Mobile App
106314,40,84700,10.4,1790,47,12,35.5,18558.61,Hyderabad,Mobile App
101192,43,49000,4.2,600,132,7,53.5,2528.1,Chennai,Marketplace
105294,44,73300,8.4,1850,59,12,45.3,15581.52,Chennai,Marketplace
101543,34,49300,3.5,1030,81,6,70.7,3579.44,Chennai,Marketplace
107057,54,172400,19.4,3640,20,27,24.2,70641.72,Pune,Mobile App
102540,46,55200,3.4,920,106,6,64.3,3108.23,Bengaluru,Marketplace
100954,26,54300,4.5,810,99,5,75.3,3624.55,Mumbai,Website
107242,37,155000,14.9,4260,21,31,14.9,63701.48,Hyderabad,Website
106732,39,165000,20.4,3610,16,31,13.9,73557.86,Pune,Marketplace
104847,30,101600,8.9,2200,38,19,43,19608.79,Mumbai,Website
106802,46,136400,15.7,3580,12,25,21.5,56051.34,Mumbai,Marketplace
108011,44,117600,16.5,4690,21,27,14.7,77364,Hyderabad,Mobile App
104331,31,90200,11.6,940,42,8,35.2,10872.65,Pune,Marketplace
105335,30,94800,7.9,1790,47,14,53,14229.44,Pune,Website
107331,49,120700,13.3,4740,17,26,20.5,62858.29,Delhi,Marketplace
104730,31,102900,8.1,1400,39,12,43.4,11325.26,Chennai,Website
106542,40,122300,15.4,4700,14,22,17.5,72409.05,Delhi,Marketplace
105306,34,111400,7.9,1580,63,12,51.3,12545.65,Delhi,Website
105162,30,73100,14.3,1990,77,10,39.4,28416.14,Mumbai,Marketplace
107861,42,168100,23.7,4670,21,17,16,110623.05,Hyderabad,Marketplace
102157,37,61200,4.1,1010,105,6,68.4,4097.29,Bengaluru,Marketplace
101063,41,50700,4.2,740,111,5,64.1,3157.86,Chennai,Website
101168,45,52400,3.6,720,144,5,61,2574.24,Chennai,Website
103637,21,87100,10.2,1860,53,11,64.6,18908.71,Pune,Marketplace
107652,40,158400,12.6,3440,21,32,19,43319.54,Bengaluru,Mobile App
105589,33,80400,7.4,1960,37,17,36.5,14511.04,Bengaluru,Website
107193,34,161900,12.8,5260,18,27,17.5,67147.39,Pune,Website
104492,32,102200,11.4,2030,53,12,40.6,23211.37,Chennai,Website
107267,40,201700,14.2,4580,16,32,14.7,65142.81,Bengaluru,Website
104981,35,71200,8.5,1390,40,12,43.9,11772.95,Mumbai,Mobile App
108336,35,137200,21.2,4590,28,22,25,97062.18,Pune,Marketplace
108986,31,176400,20.4,4990,15,23,10.2,101664.77,Mumbai,Marketplace
104947,31,98200,8.5,2430,52,16,31.8,20654.59,Pune,Website
102783,44,48600,3.7,850,118,8,70.5,3124.64,Pune,Website
100718,39,46900,3.1,760,137,8,65,2397.73,Bengaluru,Mobile App
102503,36,37100,4.5,850,167,7,52.6,3837.49,Chennai,Mobile App
104361,32,83600,11.8,2130,31,12,29.8,25214.56,Hyderabad,Website
104172,31,73900,13.1,1360,39,14,63,17821.1,Bengaluru,Website
108083,36,133100,20.7,4060,16,30,30.8,84106.3,Bengaluru,Marketplace
108811,45,166100,8.3,2710,26,25,18.8,22493.27,Delhi,Marketplace
100396,34,41800,3.4,720,133,7,64.3,2484.81,Pune,Mobile App
107187,45,149800,13.6,3520,22,30,17.7,47914.34,Mumbai,Mobile App
108869,58,137600,19.2,4240,19,24,21.7,81264.39,Hyderabad,Marketplace
104493,35,74000,11.7,1410,46,12,36.1,16522.96,Hyderabad,Website
101366,43,59000,2.8,940,109,7,58.2,2658.03,Delhi,Website
108599,40,184600,15.3,3210,12,30,14.2,49073.12,Hyderabad,Marketplace
105918,37,75500,8.3,1870,42,13,35.8,15576.05,Pune,Website
104969,23,61100,7.6,2260,58,10,41.1,17286.58,Chennai,Marketplace
102915,45,44200,3.9,800,50,6,70.9,3075.4,Chennai,Marketplace
105645,37,78900,6.8,1600,34,9,40.4,10820.89,Bengaluru,Mobile App
103767,50,78000,8.7,1590,45,14,37,13914.95,Bengaluru,Marketplace
103441,34,91300,6.7,1750,77,12,57.1,11662.7,Pune,Marketplace
107358,47,152800,14.6,4510,18,27,21.8,65746.48,Delhi,Website
106807,45,164300,14.4,4550,13,30,25.6,65692.79,Bengaluru,Website
102144,,50700,3.2,1030,129,6,67,3247.05,Pune,Mobile App
105105,35,86500,9.7,1710,57,11,26.6,16633.59,Delhi,Marketplace
105074,34,59000,10.1,1160,65,12,52.4,11699.3,Delhi,Marketplace
101572,38,56300,4.3,880,134,7,66.8,3840.14,Delhi,Mobile App
104080,33,71400,11.5,1620,44,15,50,18585.46,Hyderabad,Website
101123,49,35300,3,750,100,6,73.2,2257.77,Delhi,Marketplace
102787,41,49800,3.5,770,111,6,81.5,2714.38,Mumbai,Mobile App
102968,24,46200,2.7,590,157,6,60.3,1563.72,Chennai,Website
102505,42,38300,3.9,910,142,6,76.1,3579.51,Hyderabad,Website
105989,37,91000,10,1780,54,14,48.5,17880.93,Bengaluru,Website
107165,37,150400,17.8,4070,13,24,16.6,72512.32,Pune,Mobile App
100729,32,61100,4.8,900,138,5,78.6,4314.64,Chennai,Website
107588,37,124100,13.4,4820,16,27,30.1,64376.71,Delhi,Mobile App
107544,51,144700,17.3,3450,18,22,16.7,59759.31,Hyderabad,Website
100413,38,62300,3.1,750,128,5,63.9,2319.75,Pune,Marketplace
105746,34,63400,6.8,1610,21,12,37.7,11004.6,Bengaluru,Mobile App
107669,43,179500,19.6,4950,22,23,24.2,97123.2,Mumbai,Mobile App
100826,36,55700,3.6,650,95,5,64.4,2387.52,Pune,Mobile App
